id,algorithm,frequencia_base,ratio_carrier,index_12,detune_carrier,feedback,lfo_rate,lfo_depth_cents,key_scaling,freq_log2,algorithm_idx,freq_bin
2246,series3_parallel2,858.1656,1.5,3.1646,0.2467,0.2237,0.0,0.0,-0.1579,9.745112,3,11
2742,parallel5,155.7484,1.5,0.3625,10.9117,0.0736,0.0,0.0,0.038,7.2830734,0,3
1606,series2x2_parallel1,111.7328,0.1667,1.3266,5.1409,0.089,2.8031,6.2514,0.0201,6.803909,1,2
2773,parallel5,294.3867,0.1667,0.4589,-0.6832,0.2318,0.5242,5.5434,-0.0939,8.201569,0,6
2539,series2x2_parallel1,280.6797,2.0,4.0408,2.1826,0.062,0.0,0.0,0.1991,8.132781,1,6
2845,series3,125.2574,0.3333,3.3182,0.2588,0.0009,0.0,0.0,-0.0516,6.968752,2,3
659,series2x2_parallel1,116.4944,1.0,1.2792,10.6091,0.016,0.6803,7.8402,0.2448,6.8641167,1,2
88,series3_parallel2,300.4668,2.0,0.2993,1.5983,0.1158,0.0,0.0,-0.1972,8.231062,3,6
2000,series3,539.1461,3.0,2.2258,0.9812,0.0935,3.3817,6.5736,0.0316,9.0745325,2,9
1731,series3,783.2825,1.0,1.5971,-6.8115,0.0227,2.7902,1.3733,-0.2032,9.613389,2,11
1207,parallel5,303.1396,0.25,5.1847,-5.1723,0.0707,0.7198,6.6364,-0.0414,8.243838,0,6
2533,series3,532.5513,2.0,0.6294,-8.9966,0.1932,2.1534,2.1503,-0.2227,9.056777,2,9
1210,parallel5,79.256,2.0,1.799,10.558,0.1042,3.1837,6.304,0.1345,6.3084483,0,0
545,series3_parallel2,198.6654,4.0,0.8774,8.4707,0.0167,1.5695,5.9024,-0.0001,7.6341968,3,5
2840,parallel5,197.7828,1.0,0.434,2.945,0.0818,0.7828,0.8724,-0.2423,7.6277733,0,5
3046,series3,384.2667,1.5,4.3855,-9.1199,0.1906,0.0,0.0,0.0407,8.585964,2,7
338,parallel5,232.3441,0.125,5.4276,-6.1756,0.0017,3.6663,6.5659,-0.2014,7.8601193,0,5
178,series2x2_parallel1,639.9578,1.0,2.233,3.8254,0.2063,0.0,0.0,0.2189,9.321833,1,10
1861,series2x2_parallel1,130.1966,0.25,2.4205,-5.552,0.0402,0.0,0.0,0.162,7.024548,1,3
371,series2x2_parallel1,735.3301,2.0,5.8917,-8.2547,0.2074,0.0,0.0,0.0736,9.522248,1,11
1223,parallel5,878.3524,0.25,4.4533,11.4031,0.0598,1.924,0.2092,-0.1074,9.778656,0,11
1857,series3_parallel2,419.2339,0.3333,1.6343,-9.2087,0.1936,0.0,0.0,0.0792,8.711612,3,8
1856,series2x2_parallel1,841.957,3.0,2.2867,3.4299,0.1614,3.8775,2.3974,0.2193,9.717603,1,11
2664,parallel5,140.0789,1.0,5.9376,-0.4373,0.0302,0.0,0.0,0.1472,7.130096,0,3
711,series3_parallel2,99.305,0.5,1.3192,4.3268,0.0843,3.6706,0.7938,-0.2062,6.6337943,3,1
3049,series2x2_parallel1,658.3376,1.5,0.4698,10.2667,0.0961,0.0,0.0,-0.0413,9.362683,1,10
3047,parallel5,122.8024,3.0,2.5436,-9.8957,0.1145,0.0,0.0,0.244,6.940195,0,2
2250,series2x2_parallel1,222.6924,1.0,0.779,-9.2428,0.0513,0.0,0.0,-0.0304,7.7989087,1,5
1482,series3_parallel2,99.321,1.0,1.0245,-10.2132,0.0849,3.5936,5.768,-0.0668,6.634027,3,1
1862,parallel5,288.9677,0.5,2.027,-3.3856,0.0643,1.8248,6.0885,-0.041,8.174765,0,6
721,series3,115.8363,0.2,3.8158,7.3703,0.0313,0.0,0.0,-0.2085,6.8559437,2,2
18,parallel5,326.4515,3.0,5.2269,-7.3169,0.0674,1.932,3.9338,0.1051,8.350725,0,7
1062,parallel5,68.4514,0.6667,2.8596,-3.8454,0.0444,0.0,0.0,0.062,6.097008,0,0
1584,parallel5,476.6035,0.6667,1.1536,0.73,0.0778,0.0,0.0,-0.1314,8.896646,0,9
2345,series3,742.7759,3.0,2.0573,11.3208,0.2397,1.8319,4.9269,-0.2414,9.536783,2,11
2869,series3_parallel2,145.2492,0.6667,4.6095,-3.6949,0.2793,0.0,0.0,0.0239,7.1823864,3,3
2787,series2x2_parallel1,506.3476,0.25,1.5574,3.67,0.0564,0.0,0.0,-0.1414,8.983984,1,9
1010,series3_parallel2,876.2765,0.2,1.0371,-2.4092,0.1083,0.0,0.0,-0.1193,9.775243,3,11
1403,series3,95.8119,0.3333,0.4811,-8.6827,0.123,0.0,0.0,-0.117,6.582133,2,1
1069,series3_parallel2,374.2059,2.0,5.7922,9.4997,0.0154,1.3504,1.4169,-0.2175,8.5476885,3,7
1599,series2x2_parallel1,611.7017,2.0,0.6027,8.439,0.0344,1.9448,2.6934,0.1502,9.256684,1,10
2041,series2x2_parallel1,786.1186,0.125,4.914,5.5492,0.1798,0.0,0.0,0.0401,9.618603,1,11
2289,series3,286.9031,0.2,0.1865,-5.9988,0.22,0.0,0.0,0.1272,8.16442,2,6
1276,parallel5,107.1035,3.0,3.6717,-0.724,0.0951,2.2954,7.6798,0.0152,6.7428617,0,2
1161,series3_parallel2,575.3985,1.5,0.808,-6.7697,0.0329,3.6446,3.0356,0.1889,9.168418,3,10
2579,series3_parallel2,209.5087,0.125,1.0895,-5.9188,0.1899,2.2152,5.5855,0.131,7.7108665,3,5
1281,series2x2_parallel1,825.7743,0.2,1.3576,-0.1781,0.0773,0.6372,3.2532,-0.2326,9.689604,1,11
531,series3,128.6421,0.2,2.6149,-7.2963,0.0314,0.0,0.0,0.1657,7.0072193,2,3
242,parallel5,346.4727,0.125,2.9539,6.7229,0.1735,2.0201,7.442,-0.1897,8.436598,0,7
1043,series3,429.7337,0.125,0.3054,8.6277,0.0211,0.0,0.0,0.2008,8.747299,2,8
528,series3_parallel2,141.8951,0.3333,1.7522,9.853,0.1104,2.9263,3.7323,-0.1434,7.1486807,3,3
662,series3,360.3411,3.0,5.3749,5.3425,0.2713,0.0,0.0,0.0631,8.493219,2,7
488,series2x2_parallel1,192.6149,0.1667,0.9695,-1.0149,0.2021,0.0,0.0,0.0972,7.5895753,1,4
832,series3_parallel2,147.449,0.3333,0.5757,-0.3207,0.0203,1.408,4.8494,-0.1969,7.2040725,3,3
1602,series3,181.2032,0.3333,2.979,-4.0616,0.0813,0.0,0.0,-0.2488,7.501465,2,4
64,series3_parallel2,131.5013,0.125,2.0733,7.4565,0.097,0.0,0.0,-0.0713,7.0389333,3,3
2909,series2x2_parallel1,801.8922,0.3333,5.9677,-11.2956,0.0712,1.4631,6.3588,-0.2199,9.6472645,1,11
2385,series3_parallel2,251.9676,1.5,1.5612,-3.9277,0.0327,0.0,0.0,-0.0747,7.9770947,3,6
1350,series2x2_parallel1,525.8535,0.25,2.2178,6.632,0.046,0.0,0.0,0.2488,9.038517,1,9
753,parallel5,105.2793,3.0,3.8477,8.4615,0.1472,1.0833,2.6572,-0.0224,6.718078,0,2
2084,parallel5,113.2612,0.5,2.9213,-2.8665,0.15,0.0,0.0,0.0271,6.8235097,0,2
1122,parallel5,180.8812,1.0,3.7195,11.7108,0.0773,0.0,0.0,0.097,7.4988985,0,4
2291,series3_parallel2,247.0103,0.2,0.4031,-4.8022,0.0725,1.4007,3.7811,-0.1987,7.948427,3,6
750,series3,133.3959,1.0,0.2184,-10.8031,0.0133,0.0,0.0,0.1975,7.059571,2,3
1074,series3,79.9722,4.0,1.7564,1.8104,0.0149,1.1587,6.7889,0.1281,6.3214264,2,0
1601,parallel5,428.1962,0.2,0.0548,9.5337,0.1371,1.2141,6.9102,-0.0833,8.742128,0,8
731,series3_parallel2,674.4402,2.0,1.7789,10.9943,0.0492,3.5704,7.603,0.0152,9.397547,3,10
1804,series3_parallel2,590.1822,1.5,2.9583,-8.1121,0.0311,2.8984,3.2226,-0.1762,9.205016,3,10
43,series3_parallel2,92.9347,0.125,0.6934,0.4133,0.1615,0.0,0.0,0.1249,6.5381455,3,1
372,series3_parallel2,140.3966,3.0,5.6312,11.8576,0.2479,3.728,2.7095,-0.1938,7.133364,3,3
1392,series3_parallel2,197.3272,1.0,0.26,8.6403,0.1134,0.0,0.0,-0.0903,7.624446,3,5
501,parallel5,771.2171,0.25,1.1062,-10.429,0.076,0.5652,4.4326,0.0431,9.590993,0,11
1267,series2x2_parallel1,81.8975,1.5,0.2999,-2.9347,0.0496,2.2909,7.9253,-0.0652,6.3557477,1,1
1285,parallel5,434.6332,2.0,4.4009,9.7905,0.2612,1.8712,4.8779,-0.0771,8.763655,0,8
888,series3_parallel2,683.4357,0.2,0.3255,1.1227,0.1902,2.5775,5.556,0.1155,9.416662,3,10
3070,series3_parallel2,847.5307,1.0,0.1636,-1.9575,0.1438,0.0,0.0,0.1348,9.727121,3,11
706,series3,293.4365,0.1667,4.0588,5.6246,0.2373,0.0,0.0,0.1983,8.196904,2,6
2711,series3_parallel2,235.191,0.25,1.536,-8.3823,0.2191,2.9771,4.02,0.247,7.877689,3,5
1615,series2x2_parallel1,420.6812,4.0,0.2541,-4.8959,0.1167,0.0,0.0,0.1207,8.716583,1,8
2536,parallel5,177.3848,0.2,1.6181,-3.5858,0.2325,0.0,0.0,-0.0762,7.4707384,0,4
779,series3,647.7949,0.5,0.3166,0.0153,0.1537,2.3377,4.1044,-0.1628,9.339394,2,10
264,series3,117.2079,0.5,5.8882,10.8048,0.0806,0.0,0.0,-0.1477,6.872926,2,2
3,series3,312.9599,1.5,0.3553,-2.4423,0.0882,3.8872,6.2558,-0.0871,8.289834,2,7
184,series3,292.7964,2.0,0.2761,8.7319,0.0276,3.8224,0.8022,0.0042,8.193754,2,6
1251,series3_parallel2,69.7191,0.125,2.0534,-5.3938,0.0188,3.0635,1.5668,-0.1455,6.123482,3,0
1287,series3,118.7685,1.0,0.0528,-8.657,0.1512,1.0519,1.7247,0.051,6.8920083,2,2
1461,series3_parallel2,247.0779,0.25,0.772,2.9304,0.1186,0.0,0.0,0.1382,7.948822,3,6
2817,parallel5,200.1351,2.0,0.1637,-9.0855,0.2582,3.2297,6.9984,0.0573,7.64483,0,5
800,series3_parallel2,203.7838,0.25,1.2048,9.3702,0.1408,0.0,0.0,0.0788,7.6708956,3,5
710,series2x2_parallel1,877.8203,0.5,1.6564,-1.7796,0.1737,2.1059,2.985,0.0264,9.7777815,1,11
1051,parallel5,111.7877,0.5,3.1515,-1.1445,0.1942,0.0,0.0,0.0827,6.8046174,0,2
2816,series3,75.909,0.3333,5.0559,-10.2376,0.0809,0.0,0.0,-0.1911,6.246199,2,0
2171,series3,187.562,0.125,3.7032,0.5764,0.0345,0.0,0.0,-0.2413,7.5512238,2,4
2879,series3,104.6798,2.0,1.6343,2.0697,0.0488,0.0,0.0,0.018,6.7098393,2,2
2614,series3,332.4672,0.6667,0.7758,-8.2387,0.0859,0.0,0.0,-0.1087,8.3770685,2,7
1919,series3_parallel2,106.6038,1.5,4.1295,-4.5478,0.1659,3.2291,3.9471,-0.2372,6.736115,3,2
1201,series3_parallel2,670.4017,1.5,0.7816,-3.7179,0.1009,1.8635,6.5002,-0.0182,9.388882,3,10
458,series3_parallel2,407.3489,0.25,3.8934,-1.2013,0.1746,3.335,1.6885,-0.2109,8.670121,3,8
1317,series3_parallel2,159.5923,4.0,1.0894,-10.1004,0.1019,1.075,0.8133,0.0515,7.3182473,3,4
346,series3,332.5072,0.2,0.2254,-8.4188,0.2658,0.0,0.0,-0.1701,8.377242,2,7
2989,series3,129.8832,2.0,1.2779,-7.4607,0.0661,2.2152,3.9731,0.0048,7.021071,2,3
1950,parallel5,430.7713,4.0,1.6179,-4.4152,0.0632,0.0,0.0,-0.0633,8.750778,0,8
2326,parallel5,447.402,1.5,0.6862,2.4096,0.0632,1.4668,1.3126,-0.1337,8.805428,0,8
2737,series3_parallel2,96.6328,2.0,5.953,-2.9662,0.1089,2.9166,5.2131,0.1134,6.594441,3,1
1547,series3,79.5545,1.5,1.3369,-0.0118,0.1176,0.0,0.0,0.1818,6.3138714,2,0
2323,series3,183.8761,0.25,1.0952,4.3883,0.0258,3.2564,2.2135,-0.0368,7.52259,2,4
1541,series3,483.5703,1.5,2.8595,-4.7448,0.0201,0.0,0.0,0.1733,8.917582,2,9
457,parallel5,540.3572,0.3333,3.9216,-11.6096,0.1941,3.4502,0.3621,-0.0419,9.077769,0,9
1134,series3,832.7026,1.0,0.9923,7.0641,0.085,1.789,4.3479,-0.0407,9.701657,2,11
259,series2x2_parallel1,390.8725,3.0,5.1451,9.8161,0.225,0.0,0.0,-0.171,8.610555,1,8
1705,parallel5,92.5522,0.2,0.8009,9.7386,0.2472,0.0,0.0,-0.1472,6.5321956,0,1
1483,series3_parallel2,707.4753,0.1667,3.7025,-3.0516,0.1273,0.0,0.0,0.0029,9.466536,3,10
1103,series3_parallel2,463.7785,0.25,1.7959,-2.5768,0.1923,0.0,0.0,0.2339,8.857292,3,8
1663,parallel5,139.4525,1.0,0.58,-11.763,0.0795,0.0,0.0,-0.0528,7.12363,0,3
1642,series3_parallel2,534.5298,0.2,0.0342,4.5642,0.0196,0.0,0.0,-0.1415,9.062126,3,9
2497,series3,588.1861,0.125,3.3411,-3.2476,0.1892,0.0,0.0,-0.2454,9.200129,2,10
719,series3,708.2454,2.0,0.6448,-9.7619,0.0014,1.0357,4.9448,0.0218,9.468105,2,10
898,series3,103.8616,0.1667,1.3505,-0.4644,0.1146,0.0,0.0,-0.0509,6.6985188,2,2
321,parallel5,201.7648,0.25,2.955,-4.4235,0.1147,0.0,0.0,0.0156,7.656531,0,5
2826,series3,288.1401,0.125,1.2168,-5.4197,0.0798,1.5162,2.8727,0.215,8.170627,2,6
728,series3_parallel2,411.3003,1.0,1.618,-1.5345,0.2676,0.0,0.0,-0.1511,8.684049,3,8
554,series3_parallel2,82.4143,1.0,5.0202,8.2233,0.1826,3.4745,3.3204,-0.1602,6.364823,3,1
1964,series3,90.7971,0.5,0.4075,-10.1896,0.201,3.8423,3.2145,-0.1006,6.5045743,2,1
1752,parallel5,581.7567,1.0,0.4382,-1.5705,0.2357,0.0,0.0,-0.0272,9.184272,0,10
1093,series3,864.0498,0.5,0.314,-1.3407,0.1124,0.0,0.0,-0.1511,9.754971,2,11
792,series3_parallel2,269.5778,3.0,4.3423,11.6384,0.1252,0.0,0.0,-0.1497,8.074558,3,6
324,parallel5,77.59,0.5,1.371,-3.5636,0.1603,0.0,0.0,0.0597,6.2777987,0,0
244,parallel5,283.238,0.25,2.383,4.1672,0.2754,2.5134,0.7207,-0.034,8.145871,0,6
1185,series3,371.8821,2.0,1.4558,-3.0692,0.1148,0.0,0.0,0.024,8.538701,2,7
1121,series3,367.279,0.2,1.4195,-3.9624,0.0878,2.4196,3.1597,0.0784,8.520733,2,7
1294,series3_parallel2,458.3628,0.125,1.7927,-11.881,0.0537,0.0,0.0,-0.1008,8.840346,3,8
916,series2x2_parallel1,856.6534,0.3333,0.7569,10.7717,0.0475,0.0,0.0,-0.1947,9.742568,1,11
594,series3_parallel2,626.9204,0.6667,2.0078,3.3138,0.1715,3.557,7.7568,0.1179,9.292138,3,10
1757,series2x2_parallel1,696.5048,1.5,0.2755,-6.6602,0.1107,0.0,0.0,-0.2494,9.44399,1,10
1671,parallel5,110.6125,0.3333,2.119,-5.4868,0.114,0.0,0.0,0.0507,6.7893705,0,2
287,series2x2_parallel1,314.9869,0.2,1.5647,-4.6012,0.2336,0.0,0.0,-0.2066,8.299148,1,7
1410,series3_parallel2,391.2313,0.6667,2.7228,1.6431,0.0733,0.7345,6.5804,-0.1179,8.611878,3,8
205,series3,536.4169,0.3333,0.7022,4.3101,0.0692,2.3845,7.835,-0.1077,9.067211,2,9
2943,series3,152.3975,2.0,1.3072,-7.2964,0.113,3.2728,4.6667,-0.2444,7.2516956,2,3
183,parallel5,861.3949,0.5,1.1042,1.3815,0.0671,0.0,0.0,0.2443,9.750531,0,11
776,series2x2_parallel1,89.6022,0.1667,0.2834,5.8704,0.0614,1.2012,3.8437,-0.1053,6.485462,1,1
575,series2x2_parallel1,516.1486,0.2,0.8525,-0.7902,0.0237,0.0,0.0,0.0529,9.011642,1,9
2855,series3,114.5145,0.5,5.2725,-0.2149,0.1041,1.2373,0.9402,-0.1663,6.8393865,2,2
1286,series3,653.6608,0.125,4.0213,8.9002,0.069,0.0,0.0,-0.1039,9.352399,2,10
735,series2x2_parallel1,202.0127,2.0,0.0993,-0.1456,0.0329,0.0,0.0,-0.0236,7.6583023,1,5
1826,series3,718.8437,1.0,2.4294,-10.885,0.0093,0.0,0.0,0.1626,9.489534,2,10
1259,series3_parallel2,118.9081,0.1667,5.2626,2.5656,0.1586,0.0,0.0,-0.0804,6.893703,3,2
703,series2x2_parallel1,132.6955,0.125,3.1286,-1.9267,0.1072,0.0,0.0,-0.2231,7.0519757,1,3
283,series3_parallel2,142.1365,1.0,2.2846,-4.0012,0.0683,3.4121,1.5521,0.1669,7.1511335,3,3
2227,series3_parallel2,200.065,0.125,4.3074,2.3451,0.1897,0.0,0.0,-0.2203,7.6443253,3,5
2633,series3_parallel2,100.3082,1.0,0.8005,-8.3826,0.203,3.0988,7.6799,0.2404,6.648296,3,1
76,parallel5,646.6927,0.3333,1.6576,6.9295,0.091,0.0,0.0,-0.0244,9.336937,0,10
165,series2x2_parallel1,332.6412,1.5,4.124,3.159,0.2126,1.2447,0.2933,-0.1197,8.377823,1,7
2796,series3_parallel2,480.9357,3.0,3.9659,10.6742,0.0601,0.0,0.0,0.0796,8.9097,3,9
328,parallel5,133.87,0.125,1.9919,-5.8023,0.1485,0.0,0.0,0.2397,7.0646887,0,3
360,series3_parallel2,176.3005,0.6667,0.7329,3.5561,0.2097,0.9844,2.6794,0.0198,7.4618926,3,4
2668,series3,726.0689,0.1667,5.9867,11.6093,0.1069,0.0,0.0,-0.0859,9.5039625,2,11
1646,series3,160.8842,0.2,0.6733,1.0553,0.0116,0.0,0.0,-0.2268,7.329879,2,4
97,series2x2_parallel1,116.8539,0.2,3.2832,8.7511,0.2292,0.0,0.0,-0.1838,6.868562,1,2
123,series3_parallel2,100.3772,0.1667,4.4539,8.2644,0.1093,0.0,0.0,0.0345,6.6492877,3,1
49,series3_parallel2,620.7102,2.0,0.1728,-1.0381,0.035,3.0885,1.9407,-0.0659,9.277776,3,10
1579,series3_parallel2,478.8272,1.5,0.5432,1.6698,0.2122,0.0,0.0,0.2424,8.903361,3,9
644,series3,512.7705,0.1667,0.0273,4.4265,0.0996,0.0,0.0,0.0485,9.00217,2,9
525,series2x2_parallel1,355.1098,0.3333,3.3529,-8.505,0.0724,0.0,0.0,0.2351,8.472121,1,7
1988,series3_parallel2,76.1502,0.125,3.8283,0.9734,0.1557,3.219,2.2238,-0.2154,6.250776,3,0
2362,series2x2_parallel1,360.5199,0.5,1.1132,8.7488,0.1846,3.1188,3.311,0.1498,8.493935,1,7
2761,series3,843.7494,0.5,3.2185,6.6411,0.0615,3.7167,5.6404,-0.0327,9.720671,2,11
422,parallel5,487.3404,0.25,3.8431,7.3402,0.2697,0.0,0.0,-0.1966,8.928786,0,9
714,series3_parallel2,773.621,0.3333,3.1599,9.7918,0.0942,0.0,0.0,0.2198,9.595483,3,11
1063,series3,379.6715,3.0,1.8701,11.0499,0.0761,0.0,0.0,0.1464,8.568608,2,7
1253,series3_parallel2,643.9952,0.25,2.3848,-10.4816,0.1958,0.0,0.0,-0.0627,9.330906,3,10
2806,parallel5,587.7519,0.5,3.0027,-9.59,0.0377,3.1825,0.2073,0.0431,9.199063,0,10
1920,series3,458.517,1.0,3.9362,-4.4349,0.1162,0.0,0.0,0.1685,8.840832,2,8
2235,series3_parallel2,157.5229,0.125,1.7145,0.2216,0.1426,3.1027,5.8492,-0.0054,7.299418,3,3
1105,series2x2_parallel1,441.9893,0.25,2.5359,2.2382,0.0557,1.3043,7.1217,0.1718,8.787868,1,8
2341,series3_parallel2,74.815,0.125,0.3796,7.4032,0.054,0.0,0.0,0.0859,6.2252555,3,0
1066,series3,132.3265,4.0,3.6485,-4.0099,0.1046,0.5374,4.5892,-0.0986,7.0479584,2,3
2641,parallel5,515.6988,0.125,3.6032,-2.928,0.2751,0.0,0.0,-0.0662,9.010385,0,9
2594,series3,842.2538,0.25,4.4234,-11.5231,0.1774,3.6181,4.06,0.1033,9.718111,2,11
1949,parallel5,163.1995,4.0,0.7303,-10.2958,0.2289,0.0,0.0,-0.1348,7.350493,0,4
2971,series2x2_parallel1,428.0517,0.2,1.5279,-11.8437,0.0927,1.1773,5.6045,-0.2235,8.741641,1,8
1956,series3,530.4334,0.1667,0.0511,-3.3629,0.026,1.0028,5.6517,0.0993,9.051028,2,9
1712,series2x2_parallel1,155.4962,3.0,2.749,7.8777,0.0448,0.0,0.0,-0.1555,7.2807355,1,3
1632,parallel5,94.0426,1.0,0.7378,5.4031,0.0711,0.0,0.0,-0.0887,6.5552425,0,1
2972,series2x2_parallel1,292.787,1.0,0.8112,11.7805,0.1115,0.0,0.0,0.0734,8.193707,1,6
2529,series2x2_parallel1,371.5562,0.2,0.0905,-5.716,0.0238,0.0,0.0,-0.1982,8.5374365,1,7
2165,series3_parallel2,759.3151,0.5,4.5066,1.0648,0.2706,0.0,0.0,0.208,9.568555,3,11
159,parallel5,448.6352,1.5,1.8113,8.435,0.0221,1.3846,0.917,0.0855,8.809399,0,8
1673,series3,505.7177,0.1667,0.6884,2.3366,0.1419,3.1884,1.4739,0.1776,8.982188,2,9
2848,parallel5,84.9477,2.0,2.9903,-9.7132,0.1969,0.0,0.0,0.1992,6.408503,0,1
2230,series3_parallel2,240.466,2.0,0.5835,-8.3459,0.0729,0.0,0.0,-0.1011,7.909689,3,5
1021,series2x2_parallel1,199.4787,0.25,0.521,-7.1854,0.0777,0.0,0.0,-0.0241,7.640091,1,5
1353,series3_parallel2,617.4875,1.0,1.5086,0.934,0.1035,0.0,0.0,0.1031,9.270267,3,10
2790,series3_parallel2,110.7452,3.0,1.1286,2.3613,0.0801,0.0,0.0,-0.202,6.7911005,3,2
1797,series3,153.5767,0.25,0.0063,-11.5902,0.0913,1.9721,6.1497,-0.1723,7.2628155,2,3
1365,series2x2_parallel1,94.2108,0.125,4.1372,5.8056,0.0789,0.0,0.0,-0.1989,6.557821,1,1
218,series3_parallel2,234.2292,0.25,1.9394,-11.4689,0.1651,0.0,0.0,-0.0308,7.871777,3,5
1882,series2x2_parallel1,344.2043,1.5,0.7176,1.5739,0.1919,2.5959,0.5081,-0.08,8.427121,1,7
1814,parallel5,655.5767,0.5,0.9836,-1.8496,0.0353,2.4012,0.9122,-0.1159,9.356621,0,10
1932,series3,427.473,1.5,2.7054,-6.6634,0.0817,3.3376,3.0286,-0.2019,8.73969,2,8
3061,series2x2_parallel1,264.4363,3.0,1.9237,1.8897,0.0374,1.3679,5.0695,-0.1965,8.046777,1,6
1758,parallel5,794.9142,0.3333,0.6933,9.2938,0.0827,2.1365,6.3173,-0.0707,9.634655,0,11
1658,series3,208.9789,0.25,1.131,10.8582,0.0268,0.0,0.0,-0.0324,7.7072134,2,5
1872,series2x2_parallel1,546.8706,0.6667,4.2619,1.1518,0.0882,0.0,0.0,0.1939,9.095056,1,9
1760,series3,862.9487,1.0,1.4024,-9.4276,0.0502,0.0,0.0,-0.1617,9.753131,2,11
1299,parallel5,314.1435,1.0,3.6957,11.5497,0.1067,0.0,0.0,0.0176,8.2952795,0,7
1687,series3_parallel2,188.4801,2.0,0.6549,-6.5658,0.2455,0.0,0.0,0.0059,7.5582685,3,4
2402,series3_parallel2,124.6782,4.0,3.217,-6.2363,0.2473,2.5802,0.3638,-0.2211,6.962065,3,3
3071,series2x2_parallel1,142.2606,4.0,1.3914,1.5108,0.0099,3.9288,4.0166,-0.0169,7.1523924,1,3
219,series3_parallel2,66.4044,0.125,0.4344,-1.9142,0.1997,0.0,0.0,0.0985,6.053207,3,0
785,series3_parallel2,70.1857,0.2,0.899,-8.8028,0.0668,0.0,0.0,-0.0044,6.1331053,3,0
1458,parallel5,631.402,0.5,1.0284,-10.3929,0.1187,0.0,0.0,-0.1228,9.302415,0,10
773,series3,92.739,3.0,2.3869,3.0777,0.2698,2.6828,1.6056,-0.2164,6.5351043,2,1
1880,series2x2_parallel1,217.5535,0.5,4.5091,-1.8507,0.2177,0.0,0.0,0.0437,7.7652264,1,5
3057,series2x2_parallel1,79.3902,0.6667,4.2281,1.4233,0.0596,0.0,0.0,0.1745,6.310889,1,0
2382,series2x2_parallel1,183.1888,1.0,1.4968,-11.9393,0.0932,0.0,0.0,-0.0098,7.5171876,1,4
1027,series2x2_parallel1,156.5673,0.5,4.0794,6.8175,0.227,0.0,0.0,-0.1269,7.2906394,1,3
1245,parallel5,121.8458,0.3333,1.915,-11.6056,0.0678,0.0,0.0,-0.0446,6.9289126,0,2
189,parallel5,184.0349,1.5,0.4006,-11.6312,0.2671,0.0,0.0,0.1131,7.5238357,0,4
643,series3,236.419,1.5,1.5022,6.7281,0.0871,3.3897,1.0513,0.2288,7.8852024,2,5
91,series3_parallel2,171.5362,0.3333,2.7774,8.2283,0.2296,1.2979,2.4038,0.1219,7.422369,3,4
559,series3,92.7578,1.5,0.9227,-10.0188,0.2342,0.0,0.0,-0.0146,6.5353966,2,1
2924,series3_parallel2,634.0049,3.0,2.7105,7.9711,0.0885,0.0,0.0,-0.1174,9.308351,3,10
209,series3,451.5022,1.5,0.7941,-9.7067,0.1957,0.0,0.0,0.1355,8.818589,2,8
1020,series3,403.7036,1.5,2.9532,-0.6142,0.1493,0.0,0.0,-0.1613,8.657153,2,8
1415,parallel5,127.9858,1.0,0.2405,10.7233,0.2035,1.316,7.8628,0.2363,6.99984,0,3
2549,series3,539.2957,1.0,2.6519,-10.1222,0.1586,0.0,0.0,0.1455,9.074933,2,9
624,parallel5,246.3933,0.2,2.7909,6.9068,0.1157,0.0,0.0,-0.1149,7.944819,0,6
1633,parallel5,618.5357,3.0,0.0841,2.1939,0.0798,0.0,0.0,-0.1337,9.272713,0,10
686,series2x2_parallel1,225.4981,1.0,0.7609,-10.6879,0.0509,0.0,0.0,-0.1978,7.8169713,1,5
747,series3,775.5244,1.0,0.9219,-9.4278,0.002,0.0,0.0,-0.1166,9.599029,2,11
1859,series3,548.8206,3.0,3.1835,8.6004,0.0661,0.0,0.0,-0.2067,9.100191,2,9
1592,series3_parallel2,170.8765,0.6667,0.736,-9.3571,0.0555,1.993,1.8782,-0.2108,7.41681,3,4
425,series3,687.4533,0.125,3.9974,-10.6879,0.2275,0.0,0.0,-0.0577,9.4251175,2,10
2422,series2x2_parallel1,70.8713,1.0,3.2164,-11.6288,0.0404,0.9007,7.6906,-0.0247,6.1471295,1,0
249,series2x2_parallel1,433.7571,0.125,2.6076,2.9041,0.0999,0.0,0.0,-0.0784,8.760743,1,8
1966,series3,330.2973,2.0,0.5753,5.4702,0.0568,3.0477,1.0582,-0.002,8.367621,2,7
1336,series2x2_parallel1,237.4429,2.0,2.3237,0.3868,0.1193,0.0,0.0,0.0717,7.891437,1,5
3023,series3,423.5232,1.0,0.1902,-7.4235,0.1059,0.0,0.0,-0.0703,8.726297,2,8
976,parallel5,677.3535,0.25,1.08,10.9657,0.1354,0.0,0.0,0.1655,9.403765,0,10
3008,series3,389.4331,0.3333,1.8816,9.8062,0.1187,0.0,0.0,-0.1611,8.605231,2,8
1892,series2x2_parallel1,387.7189,1.5,2.9622,-9.3557,0.185,0.0,0.0,0.0287,8.598867,1,8
2099,parallel5,495.7648,0.5,1.5323,0.7347,0.0991,2.0284,0.9413,0.1001,8.953512,0,9
1309,series2x2_parallel1,146.063,0.6667,2.1014,-11.2931,0.1965,0.0,0.0,-0.2467,7.190447,1,3
