id,algorithm,frequencia_base,ratio_carrier,index_12,index_23,index_3c,index_4c,index_5c,detune_carrier,feedback,lfo_rate,lfo_depth_cents,key_scaling,env_mod_attack,env_mod_decay,env_mod_sustain,env_mod_release,env_car_attack,env_car_decay,env_car_sustain,env_car_release,algorithm_idx,ratio_log2_head,freq_log2_head,detune_carrier_head
3632,series2x2_parallel1,112.8177,0.2,0.8067,2.739,0.7645,0.5196,0.6875,1.1615,0.2105,7.6944,16.0336,0.7604,0.0734,0.0536,0.5704,0.6075,0.0253,0.0511,0.4446,0.3018,1,-2.321928,6.8178496,1.1615
1852,parallel5,67.1748,1.5,3.9186,3.6332,3.0398,5.8439,0.2684,-10.8493,0.3725,5.166,12.4568,0.1935,0.0033,0.4339,0.3954,0.0403,0.0011,0.0454,0.701,0.2719,0,0.5849625,6.069848,-10.8493
1570,series3,861.2061,1.0,2.8378,1.0272,1.7365,2.2758,3.2383,5.2348,0.4159,5.5275,6.5377,0.4508,0.0054,0.1522,0.5272,0.0346,0.0077,0.1224,0.6617,0.0923,2,0.0,9.750215,5.2348
3300,series2x2_parallel1,123.3512,0.6667,1.4968,2.4869,1.841,1.5159,0.986,-10.2496,0.352,3.0087,18.7437,0.1946,0.0695,0.2064,0.672,0.5932,0.0012,0.3752,0.7286,0.7468,1,-0.58489037,6.946628,-10.2496
3442,series3_parallel2,245.152,0.6667,1.2332,2.8037,4.0495,3.9218,1.0932,0.4115,0.1197,6.4395,9.9091,0.6519,0.0077,0.0409,0.4419,0.0845,0.0689,0.0636,0.3222,0.0874,3,-0.58489037,7.937533,0.4115
1615,series3,171.1001,2.0,3.5723,0.2617,0.2071,2.8045,0.2073,-6.1091,0.188,6.0369,0.9745,0.3835,0.0687,0.3201,0.2846,0.4308,0.0044,0.4431,0.4861,0.1136,2,1.0,7.418697,-6.1091
885,series2x2_parallel1,523.704,1.0,0.2227,3.738,3.231,3.8129,0.2561,4.7503,0.3285,2.7222,18.3996,0.4427,0.0193,0.1761,0.3899,0.4608,0.0705,0.0882,0.6265,0.131,1,0.0,9.032608,4.7503
2890,series2x2_parallel1,739.3328,0.25,3.1318,0.7696,3.5863,3.6807,3.4054,11.3774,0.1835,3.0424,16.6449,0.696,0.0408,0.1966,0.377,0.0697,0.0272,0.0557,0.5436,0.1744,1,-2.0,9.53008,11.3774
914,parallel5,102.5661,0.6667,3.0721,4.1251,1.7829,1.9757,3.9284,11.1415,0.3697,4.6023,2.9712,0.0862,0.0161,0.0894,0.7053,0.0381,0.045,0.0662,0.4383,0.0517,0,-0.58489037,6.6804104,11.1415
939,series2x2_parallel1,221.2116,0.6667,3.5039,0.3115,0.836,2.3593,1.183,2.2816,0.4344,7.2208,17.3074,0.215,0.0112,0.2997,0.3517,0.5064,0.0025,0.1491,0.4276,0.0677,1,-0.58489037,7.7892833,2.2816
3659,series2x2_parallel1,257.7689,0.1667,0.9359,2.921,0.5373,3.7513,4.1874,7.2415,0.1636,7.558,7.9087,0.002,0.0066,0.31,0.5459,0.1703,0.0294,0.2371,0.4079,0.1189,1,-2.584674,8.009934,7.2415
623,series2x2_parallel1,861.2998,3.0,5.4552,1.2796,3.0276,3.7803,0.3573,-5.4543,0.2184,8.6805,12.8784,0.4395,0.0118,0.1847,0.5091,0.054,0.0382,0.5033,0.6427,0.0977,1,1.5849625,9.750372,-5.4543
95,parallel5,84.696,0.3333,0.4004,1.777,0.6194,1.2166,2.7803,0.4952,0.0707,4.9075,5.2993,0.1575,0.0027,0.513,0.3623,0.1308,0.0042,0.1634,0.7184,0.0434,0,-1.5851068,6.404222,0.4952
1311,series3_parallel2,83.7154,0.25,2.2468,0.1763,1.1376,1.6001,2.1692,-8.4393,0.0262,2.8716,1.4433,0.5062,0.0263,0.0401,0.4267,0.1093,0.0103,0.489,0.2948,0.053,3,-2.0,6.387421,-8.4393
1532,series2x2_parallel1,146.0755,0.125,3.3711,2.5493,3.415,3.9778,0.5161,-9.7682,0.2922,7.4427,3.8242,0.0634,0.0177,0.123,0.7872,0.05,0.0031,0.2384,0.7541,0.0461,1,-3.0,7.1905704,-9.7682
3134,series3,349.2534,4.0,1.6766,2.0545,1.4815,1.6225,1.3227,3.5264,0.3157,0.1177,20.3667,0.4515,0.019,0.0596,0.2261,0.191,0.0394,0.3827,0.2686,0.3466,2,2.0,8.448131,3.5264
798,series2x2_parallel1,287.9828,0.1667,0.3699,2.5898,1.2319,1.2669,3.7007,7.9238,0.2342,8.4,7.5273,0.5399,0.0042,0.2138,0.8055,0.0808,0.0209,0.1521,0.5812,0.0699,1,-2.584674,8.169839,7.9238
1523,parallel5,732.4787,1.0,3.1035,4.6519,0.1551,4.4252,1.5659,-11.3689,0.1813,8.7477,3.0085,0.6601,0.0065,0.0638,0.2602,0.2585,0.0346,0.0908,0.782,0.657,0,0.0,9.516643,-11.3689
2470,parallel5,225.0794,3.0,0.9658,2.8517,1.6742,3.6713,2.5966,-10.9533,0.1652,6.8924,13.6592,0.6096,0.0022,0.084,0.3667,0.0241,0.0374,0.1044,0.6421,0.3456,0,1.5849625,7.81429,-10.9533
340,series3_parallel2,136.7327,0.125,1.0436,2.2094,2.2432,3.3168,1.0285,-0.78,0.2232,3.3006,7.6873,0.1084,0.0129,0.0574,0.8581,0.0365,0.0154,0.0666,0.3103,0.1302,3,-3.0,7.0952144,-0.78
2004,series2x2_parallel1,348.2114,1.0,2.9682,4.8001,3.2576,4.0159,5.3284,-0.3552,0.3984,4.3974,12.1658,0.3617,0.0042,0.0562,0.2596,0.2708,0.0084,0.0723,0.7627,0.2484,1,0.0,8.44382,-0.3552
3646,parallel5,91.9718,0.25,4.1027,1.4909,3.5244,5.2131,3.9584,5.9144,0.028,0.8863,5.418,0.6706,0.0235,0.045,0.4943,0.2413,0.005,0.2265,0.1379,0.0478,0,-2.0,6.5231194,5.9144
4056,series3,206.7292,1.0,0.6535,0.2853,2.8954,0.2485,1.8728,-4.5526,0.3502,1.3365,1.9673,0.3445,0.0095,0.1976,0.2089,0.6349,0.0368,0.1787,0.8824,0.2434,2,0.0,7.6915984,-4.5526
1215,parallel5,86.97,0.2,1.3656,2.8222,2.8361,2.2387,4.7367,-11.2197,0.0316,8.3317,20.9064,0.383,0.0038,0.1058,0.8657,0.0344,0.0015,0.042,0.6008,0.2108,0,-2.321928,6.4424458,-11.2197
3946,series2x2_parallel1,94.7959,1.0,2.5986,0.9502,3.9068,3.6283,3.3581,-4.524,0.2101,7.168,19.0741,0.5019,0.0137,0.0821,0.3687,0.1443,0.0028,0.0888,0.56,0.0673,1,0.0,6.566753,-4.524
3850,parallel5,768.8766,3.0,3.0549,1.6907,1.0383,2.0241,1.116,0.2993,0.0225,1.5919,12.7724,0.1491,0.0246,0.4307,0.3261,0.274,0.0233,0.4233,0.5306,0.6209,0,1.5849625,9.586608,0.2993
3669,series3,234.1778,0.25,0.7608,3.246,0.2938,0.4199,2.9146,2.4772,0.3798,8.9268,0.9435,0.1003,0.0023,0.056,0.5079,0.2534,0.0013,0.2555,0.3439,0.1296,2,-2.0,7.8714604,2.4772
474,series3_parallel2,81.8178,4.0,0.333,0.7634,2.2752,2.3472,2.5824,-4.3444,0.2017,2.2966,6.4532,0.6652,0.0036,0.2,0.4973,0.0509,0.0029,0.3633,0.2712,0.0706,3,2.0,6.354343,-4.3444
3768,series2x2_parallel1,451.0614,0.3333,1.0608,5.8861,3.0761,0.1602,2.4743,1.2116,0.3656,8.3966,9.7986,0.1378,0.0106,0.0498,0.7344,0.6273,0.001,0.2641,0.9073,0.7622,1,-1.5851068,8.81718,1.2116
695,parallel5,162.4996,3.0,0.1797,1.5324,0.6694,3.3498,1.8679,-5.2838,0.3623,8.1041,0.8722,0.3201,0.0406,0.4741,0.8734,0.0373,0.0038,0.0828,0.9253,0.0631,0,1.5849625,7.3442926,-5.2838
1025,series3_parallel2,82.624,3.0,4.7929,3.9208,3.6664,1.6922,0.9096,-0.3987,0.1278,7.5834,7.7492,0.1631,0.0362,0.033,0.7337,0.6037,0.0011,0.3182,0.1657,0.1416,3,1.5849625,6.368489,-0.3987
1415,parallel5,381.9044,4.0,3.2489,4.099,2.499,4.4652,2.6519,7.7007,0.2968,3.1107,7.0566,0.4285,0.0057,0.0319,0.8219,0.3123,0.0722,0.2944,0.6529,0.0667,0,2.0,8.577067,7.7007
1195,series2x2_parallel1,399.3632,3.0,2.6776,1.7817,1.802,1.6273,1.5326,-6.4874,0.3574,1.6153,16.5767,0.6409,0.0067,0.1222,0.5691,0.0418,0.0102,0.0798,0.123,0.1106,1,1.5849625,8.641558,-6.4874
1374,parallel5,516.9493,0.6667,0.3951,3.2059,3.1231,1.7536,5.9386,3.1784,0.3278,2.3249,17.9031,0.4147,0.009,0.3559,0.1835,0.1208,0.0048,0.1569,0.563,0.0746,0,-0.58489037,9.013879,3.1784
1142,series3,610.4655,0.3333,3.6858,0.3436,0.4217,2.9747,1.3528,5.3135,0.097,7.5849,20.8856,0.7923,0.029,0.11,0.3821,0.056,0.0411,0.2514,0.8822,0.0414,2,-1.5851068,9.253766,5.3135
1446,series3,152.6161,2.0,3.1619,0.6711,4.3338,3.6569,1.022,10.0199,0.0916,8.1029,4.709,0.4876,0.0066,0.3174,0.3224,0.0682,0.0092,0.0901,0.6255,0.5376,2,1.0,7.253763,10.0199
136,series3_parallel2,248.2952,2.0,1.4157,1.627,5.767,1.0375,0.7684,1.5422,0.1192,1.1842,8.609,0.3802,0.0031,0.1736,0.2113,0.0393,0.0025,0.4702,0.4344,0.0489,3,1.0,7.9559126,1.5422
3704,series3_parallel2,673.1524,1.0,3.9431,0.7714,1.3259,3.7526,3.9199,4.4817,0.1373,7.9583,9.3408,0.3002,0.0228,0.1955,0.222,0.3695,0.0699,0.1197,0.8891,0.0532,3,0.0,9.39479,4.4817
2832,parallel5,178.1618,1.0,0.1737,1.3972,3.2389,4.8232,1.9052,-8.3903,0.1713,3.5806,4.2273,0.3942,0.0049,0.0409,0.7653,0.1054,0.0044,0.0857,0.2382,0.1717,0,0.0,7.477044,-8.3903
2319,series2x2_parallel1,725.5642,1.5,3.1446,1.6346,0.1564,0.7302,1.8162,10.1637,0.0439,5.5348,13.6813,0.6855,0.0395,0.0673,0.3067,0.5094,0.0029,0.1112,0.1925,0.359,1,0.5849625,9.502959,10.1637
3678,parallel5,193.7197,2.0,1.0967,2.6959,3.0621,2.8798,0.458,-3.522,0.1396,1.4291,3.6642,0.3237,0.022,0.2061,0.6587,0.0577,0.0233,0.2446,0.1888,0.2089,0,1.0,7.597827,-3.522
1747,parallel5,124.4939,2.0,5.4862,1.7754,2.8616,0.8986,2.5102,6.9148,0.068,4.7966,18.5119,0.4387,0.0373,0.2063,0.862,0.0494,0.0041,0.0554,0.6761,0.0829,0,1.0,6.9599314,6.9148
3435,series2x2_parallel1,257.7154,1.5,0.2215,1.8805,3.8609,0.235,1.1392,2.511,0.234,8.9948,17.0393,0.4702,0.0062,0.0992,0.2447,0.2986,0.0573,0.0473,0.5234,0.6038,1,0.5849625,8.009635,2.511
915,series2x2_parallel1,168.3092,4.0,4.5735,0.7521,0.1612,1.4749,0.1681,-0.2345,0.0828,6.0916,6.6397,0.3204,0.0035,0.0591,0.5593,0.0774,0.0017,0.1018,0.9087,0.3923,1,2.0,7.3949704,-0.2345
2106,parallel5,705.6625,1.5,2.7963,4.1141,2.2313,2.996,3.5759,6.9598,0.13,2.5054,10.682,0.3568,0.019,0.2653,0.3221,0.0203,0.0055,0.2909,0.6136,0.0506,0,0.5849625,9.462834,6.9598
2141,series3,81.2881,0.6667,3.7763,1.6796,1.4486,1.211,2.434,-3.9749,0.0413,6.122,13.3258,0.6801,0.0662,0.292,0.8498,0.6223,0.0064,0.0607,0.7895,0.0937,2,-0.58489037,6.344972,-3.9749
1984,series2x2_parallel1,521.2671,4.0,1.0907,1.1952,4.0187,2.2337,3.9252,11.1786,0.2913,3.8518,8.0699,0.467,0.0025,0.0656,0.5387,0.2925,0.0039,0.181,0.6982,0.0614,1,2.0,9.025879,11.1786
1332,parallel5,171.3918,0.2,4.2442,4.5231,0.1781,0.9232,4.6417,5.9989,0.3841,8.1053,2.4201,0.3517,0.0166,0.1825,0.4596,0.0344,0.004,0.0593,0.7278,0.6622,0,-2.321928,7.4211545,5.9989
1550,parallel5,136.4941,2.0,1.3613,2.4623,4.3002,1.0193,0.166,3.9265,0.0474,2.4691,16.2849,0.2817,0.0055,0.3172,0.1844,0.4475,0.0657,0.0635,0.8147,0.5024,0,1.0,7.0926948,3.9265
2422,series3_parallel2,658.3958,1.5,1.2694,1.4675,4.9001,1.2112,1.3186,-9.1158,0.1895,1.7867,18.4046,0.0559,0.003,0.0488,0.4044,0.4521,0.0128,0.4207,0.2497,0.2127,3,0.5849625,9.362811,-9.1158
2965,parallel5,381.0529,1.5,0.8984,0.5447,3.5035,0.3672,2.9215,2.8316,0.1799,5.3405,4.2875,0.085,0.0033,0.0599,0.2694,0.3055,0.0048,0.0577,0.5191,0.1877,0,0.5849625,8.573848,2.8316
3301,series2x2_parallel1,192.6289,1.5,0.5147,3.4024,0.4131,1.4529,1.9971,9.7529,0.2301,6.1605,15.2499,0.7108,0.076,0.1375,0.8205,0.1663,0.0063,0.0419,0.3696,0.4526,1,0.5849625,7.58968,9.7529
1810,series2x2_parallel1,146.6132,0.3333,2.3052,2.2611,0.3709,4.3626,0.3405,6.3491,0.1566,2.5461,18.3916,0.3678,0.0026,0.1509,0.4997,0.0207,0.1123,0.2389,0.751,0.2122,1,-1.5851068,7.1958714,6.3491
3184,parallel5,355.1239,0.125,1.6072,3.3744,3.7091,1.7845,5.3749,8.3688,0.2525,1.011,21.4018,0.6068,0.0109,0.1254,0.7449,0.0229,0.0071,0.1369,0.5126,0.2928,0,-3.0,8.472178,8.3688
892,series3,85.7743,3.0,1.3392,0.4719,2.5845,2.5162,0.8761,-10.6071,0.3525,8.1182,21.6483,0.2507,0.0055,0.1241,0.3186,0.1075,0.0233,0.0997,0.831,0.1986,2,1.5849625,6.4224734,-10.6071
3130,series2x2_parallel1,238.869,2.0,1.2174,0.2703,1.0077,3.3774,0.3773,0.2473,0.1679,7.5558,18.114,0.596,0.0064,0.0931,0.4889,0.5855,0.013,0.0565,0.2039,0.0818,1,1.0,7.900076,0.2473
4072,series3,497.1599,4.0,1.1289,3.9642,2.5025,2.6764,2.3188,-1.4132,0.1316,2.7818,14.9182,0.4664,0.0082,0.115,0.8351,0.4733,0.0195,0.075,0.7102,0.062,2,2.0,8.957566,-1.4132
3111,parallel5,253.0795,2.0,1.5902,5.2959,5.3624,4.1475,5.1384,7.447,0.3324,5.6871,4.5857,0.0166,0.0141,0.4577,0.5091,0.2687,0.0076,0.1657,0.444,0.0382,0,1.0,7.9834466,7.447
2235,series3,529.5497,4.0,2.2624,2.2749,3.7891,2.6129,1.445,3.6469,0.3828,1.0714,17.7767,0.3216,0.0511,0.1113,0.5107,0.2088,0.0741,0.2661,0.2402,0.5442,2,2.0,9.048622,3.6469
2649,parallel5,703.4284,0.25,1.8407,0.7024,2.1443,0.6721,0.2457,-11.5702,0.0362,3.3371,8.02,0.623,0.0094,0.0719,0.7124,0.0593,0.004,0.0918,0.8838,0.3206,0,-2.0,9.45826,-11.5702
1208,parallel5,75.3692,2.0,1.3388,0.1877,5.5869,1.6617,3.7076,-6.3571,0.1379,8.0903,8.364,0.3472,0.0137,0.0415,0.5384,0.1527,0.0354,0.0858,0.2057,0.141,0,1.0,6.2359033,-6.3571
3216,series3,159.905,0.2,3.1636,1.2004,1.3044,0.1849,1.1797,-9.2805,0.2221,1.8418,16.7813,0.4997,0.0044,0.1132,0.2177,0.259,0.0044,0.0411,0.313,0.2312,2,-2.321928,7.321071,-9.2805
1565,series3_parallel2,435.4089,3.0,2.3904,4.587,1.1041,4.0095,3.1041,-3.1328,0.1749,1.6085,21.4509,0.3456,0.0025,0.0312,0.2523,0.1365,0.0251,0.0763,0.6242,0.0719,3,1.5849625,8.766227,-3.1328
302,series2x2_parallel1,794.4095,4.0,3.8874,0.2982,0.2794,0.7028,3.6477,8.5546,0.155,4.534,5.9753,0.0696,0.0072,0.303,0.78,0.6129,0.0039,0.0785,0.4059,0.5995,1,2.0,9.633739,8.5546
1182,parallel5,617.158,0.5,1.859,1.8258,1.0418,3.2889,0.9292,7.691,0.2084,5.1762,19.7435,0.7269,0.0391,0.0956,0.7313,0.0338,0.0022,0.1963,0.5408,0.1669,0,-1.0,9.269496,7.691
2015,series3,133.2309,3.0,1.3245,5.7576,3.6073,1.6803,1.7743,6.3927,0.4048,4.622,21.5037,0.7459,0.0062,0.0699,0.8672,0.3067,0.0018,0.485,0.5909,0.3305,2,1.5849625,7.057785,6.3927
3092,series3_parallel2,213.3066,0.25,4.3218,3.6163,0.88,1.646,1.1435,8.5757,0.1614,5.9712,15.4727,0.0482,0.0248,0.1831,0.2427,0.1222,0.0022,0.1459,0.1724,0.0764,3,-2.0,7.736785,8.5757
3179,parallel5,318.9168,1.0,1.5424,0.6917,1.1602,4.059,1.2862,-7.1828,0.375,1.0013,5.4218,0.34,0.0136,0.2643,0.5342,0.0362,0.1192,0.0531,0.4788,0.3807,0,0.0,8.317037,-7.1828
847,series2x2_parallel1,301.6399,0.3333,4.7393,0.5674,1.594,1.8504,5.573,5.2924,0.0509,3.8306,3.1934,0.3657,0.0137,0.0484,0.4953,0.0475,0.0351,0.1192,0.2024,0.0569,1,-1.5851068,8.236684,5.2924
3843,series3,343.7631,0.2,1.285,1.6286,1.3621,2.5301,2.4725,-0.0776,0.0781,5.7024,13.1073,0.4371,0.0076,0.2917,0.4857,0.083,0.0025,0.1058,0.6938,0.1544,2,-2.321928,8.425271,-0.0776
2556,series3,114.2128,0.25,0.5545,4.5284,0.9874,3.0365,3.047,-1.4454,0.1348,2.3377,0.4495,0.2693,0.0029,0.4378,0.4908,0.0385,0.0122,0.1558,0.397,0.2305,2,-2.0,6.8355803,-1.4454
799,parallel5,275.3184,0.2,0.7364,3.1496,2.7374,1.7173,2.2608,5.4497,0.072,7.2857,12.6219,0.7217,0.0164,0.0315,0.5057,0.0284,0.0018,0.1629,0.8161,0.0776,0,-2.321928,8.104958,5.4497
2816,series2x2_parallel1,406.4166,4.0,0.6975,4.12,1.4759,3.5316,3.0933,-8.6099,0.0016,1.1534,7.5667,0.6635,0.0193,0.4477,0.2674,0.0357,0.0697,0.1313,0.4499,0.0365,1,2.0,8.666816,-8.6099
1005,series3_parallel2,176.1692,4.0,0.821,1.6198,2.2737,4.1291,4.1174,-6.3509,0.4042,4.4438,11.9436,0.3801,0.0022,0.0546,0.7923,0.0277,0.1037,0.3316,0.1845,0.2452,3,2.0,7.460818,-6.3509
1525,series3_parallel2,142.7927,4.0,2.2459,4.9172,3.1677,4.3093,0.6023,-8.7514,0.4346,0.5845,1.4499,0.1835,0.0027,0.1817,0.6208,0.0489,0.0022,0.1843,0.902,0.4315,3,2.0,7.1577783,-8.7514
442,series2x2_parallel1,101.468,1.0,1.4698,3.2615,1.8303,3.9439,2.4175,-4.1629,0.0142,3.3047,8.3601,0.1217,0.0105,0.08,0.5917,0.5735,0.0142,0.0552,0.6961,0.0517,1,0.0,6.664881,-4.1629
3268,series3,453.3789,0.5,2.2882,0.5898,2.1205,4.1737,4.0751,0.6891,0.2056,4.9545,8.3282,0.0277,0.0381,0.2422,0.4807,0.2004,0.0127,0.2509,0.2703,0.3189,2,-1.0,8.8245735,0.6891
2840,series3_parallel2,263.6322,2.0,2.1057,2.503,4.1142,3.1281,1.008,-0.2837,0.0017,6.5464,9.2387,0.0793,0.0166,0.0925,0.3195,0.0306,0.0537,0.1207,0.4966,0.3422,3,1.0,8.042383,-0.2837
3803,series3_parallel2,183.9891,2.0,0.3537,3.4368,5.0939,5.9293,2.5888,11.7022,0.0047,0.2099,1.6244,0.1709,0.0142,0.0502,0.1985,0.3948,0.0092,0.1178,0.7494,0.0483,3,1.0,7.5234766,11.7022
2188,series2x2_parallel1,115.7977,4.0,0.4758,0.9468,5.4806,3.9699,0.1701,8.514,0.0559,7.5971,19.9432,0.6186,0.0028,0.0957,0.5943,0.0738,0.0059,0.2575,0.3357,0.1506,1,2.0,6.8554626,8.514
1652,series3_parallel2,245.6631,1.5,5.5939,1.9846,1.2372,1.2355,0.9244,-3.0978,0.4405,8.4235,1.6473,0.5529,0.0761,0.1717,0.63,0.1156,0.0465,0.187,0.6954,0.0327,3,0.5849625,7.9405375,-3.0978
998,series2x2_parallel1,97.5072,1.0,1.0307,0.5693,4.7832,1.8619,2.211,3.2465,0.4007,3.6964,21.9476,0.5364,0.0076,0.4033,0.7744,0.2809,0.0014,0.1202,0.3927,0.033,1,0.0,6.6074367,3.2465
2629,series2x2_parallel1,179.9326,0.5,1.8618,4.7839,0.317,1.3272,3.697,1.9447,0.4047,8.2349,6.2287,0.1163,0.0271,0.0874,0.2817,0.1019,0.0434,0.2749,0.5332,0.5836,1,-1.0,7.491313,1.9447
3064,series3_parallel2,73.8042,0.25,0.1729,0.5357,0.5612,2.4602,5.3628,-9.7774,0.0981,8.0861,10.608,0.4904,0.0135,0.2492,0.6774,0.5842,0.0028,0.2609,0.4007,0.2813,3,-2.0,6.205631,-9.7774
3053,series2x2_parallel1,101.6029,0.25,3.9332,2.9719,1.871,2.6457,2.9153,6.1035,0.0158,4.9357,2.8919,0.6511,0.0099,0.3374,0.68,0.0514,0.0015,0.0793,0.6753,0.0436,1,-2.0,6.6667976,6.1035
2437,series2x2_parallel1,253.1755,0.1667,1.4076,4.4199,3.5915,1.7925,2.7625,-0.8178,0.1016,3.6335,4.9875,0.3056,0.0164,0.4262,0.3055,0.5608,0.11,0.4794,0.6626,0.392,1,-2.584674,7.983994,-0.8178
461,series3,583.8146,3.0,0.6357,3.4915,1.0089,2.5639,1.8148,-8.0731,0.0088,1.8544,12.6851,0.1369,0.0656,0.099,0.3167,0.1119,0.0675,0.4238,0.7618,0.4342,2,1.5849625,9.189366,-8.0731
4019,parallel5,176.7803,0.125,0.4506,1.2627,5.479,1.3751,1.5643,-0.7176,0.1936,4.6124,1.8411,0.3927,0.0208,0.0679,0.7747,0.0809,0.0079,0.3021,0.3966,0.224,0,-3.0,7.4658136,-0.7176
666,series3_parallel2,66.3883,0.3333,0.6249,0.583,2.8119,0.3433,4.4192,-8.0142,0.4455,7.0347,21.9113,0.601,0.0269,0.0453,0.2055,0.2378,0.0334,0.1585,0.9351,0.1321,3,-1.5851068,6.052857,-8.0142
3332,series3,89.427,1.0,3.8342,2.9252,2.7382,0.3004,1.0138,3.5254,0.0775,4.4439,11.0431,0.7674,0.0036,0.1582,0.5306,0.262,0.0057,0.623,0.3223,0.1967,2,0.0,6.482639,3.5254
3067,series3_parallel2,438.7366,4.0,4.4267,0.1794,0.3117,1.7168,1.0275,-10.2698,0.3873,6.7797,13.2421,0.3009,0.0363,0.1101,0.6237,0.5526,0.0049,0.0662,0.472,0.0612,3,2.0,8.777211,-10.2698
1547,parallel5,174.6594,4.0,1.6376,0.6777,2.6691,1.6111,1.1089,7.4244,0.2661,6.111,10.9339,0.6656,0.0037,0.2273,0.3875,0.1297,0.0014,0.3486,0.7778,0.0724,0,2.0,7.4484005,7.4244
1045,parallel5,286.7789,0.25,4.852,1.9591,0.6298,3.5387,3.0742,-11.4173,0.2706,0.4683,17.4575,0.0244,0.0206,0.235,0.7036,0.0623,0.0024,0.0598,0.1981,0.2291,0,-2.0,8.163795,-11.4173
481,series3,70.286,2.0,0.8989,4.0331,0.6499,2.6836,1.1275,4.1547,0.1608,4.0952,17.0191,0.0133,0.042,0.1157,0.5316,0.3874,0.0025,0.067,0.4805,0.4582,2,1.0,6.1351657,4.1547
2967,series2x2_parallel1,385.9118,0.1667,1.5916,3.733,3.316,1.8154,3.9359,-2.5719,0.2719,8.4168,18.4865,0.6553,0.0089,0.0485,0.5229,0.0354,0.0065,0.4198,0.2261,0.0326,1,-2.584674,8.592128,-2.5719
2496,series3,377.0842,3.0,0.9292,5.5421,2.1716,3.8567,0.9204,-10.4953,0.3675,6.5877,16.9218,0.4611,0.0085,0.3682,0.8542,0.0959,0.0368,0.5776,0.6454,0.0775,2,1.5849625,8.558743,-10.4953
3433,parallel5,115.9768,0.1667,1.8352,4.0557,5.6445,2.1634,2.8399,5.7095,0.2298,7.5716,8.5186,0.765,0.0206,0.1405,0.5539,0.1433,0.0118,0.1826,0.4132,0.0803,0,-2.584674,6.8576922,5.7095
598,series2x2_parallel1,267.2352,3.0,0.9635,0.9505,3.5763,0.3084,1.5323,9.0534,0.1833,3.5432,2.2926,0.5528,0.0048,0.1057,0.5992,0.0265,0.0027,0.1893,0.9083,0.3068,1,1.5849625,8.061966,9.0534
450,parallel5,82.9345,0.6667,0.3325,1.2343,2.4619,1.1353,1.2344,-1.3015,0.1448,8.898,12.0444,0.6225,0.0634,0.3484,0.4548,0.0822,0.0399,0.0692,0.4715,0.0567,0,-0.58489037,6.3739004,-1.3015
2093,series2x2_parallel1,394.4434,4.0,1.4302,4.765,2.3354,1.3271,2.3534,8.4427,0.4382,4.1061,20.6175,0.3335,0.0349,0.0715,0.5173,0.5636,0.0015,0.1642,0.6132,0.5871,1,2.0,8.623674,8.4427
2856,series3_parallel2,89.4945,0.1667,0.8034,3.7968,0.9415,1.2933,5.2035,-1.9707,0.085,3.1828,18.682,0.5966,0.0189,0.3265,0.8108,0.0306,0.043,0.2287,0.7624,0.2302,3,-2.584674,6.483727,-1.9707
2169,parallel5,200.0454,0.1667,1.1097,1.1064,0.4331,4.9859,1.5068,-6.4998,0.3268,6.9199,14.9666,0.7175,0.0492,0.2928,0.3741,0.2972,0.0124,0.1967,0.3998,0.0896,0,-2.584674,7.6441836,-6.4998
3635,series3,216.3837,1.0,0.2516,0.6083,4.6582,1.2886,1.1393,-6.7511,0.3307,7.6318,17.3574,0.3222,0.0181,0.4321,0.2767,0.0414,0.0025,0.1041,0.3896,0.1224,2,0.0,7.757448,-6.7511
2030,series2x2_parallel1,98.8437,0.25,2.6545,4.8236,2.7528,0.8132,4.6823,0.8148,0.1465,0.2167,6.5523,0.763,0.0289,0.0742,0.5548,0.024,0.0027,0.4045,0.3025,0.2161,1,-2.0,6.627077,0.8148
536,series3_parallel2,80.4972,3.0,0.3167,1.483,3.1405,1.1559,3.9507,8.8142,0.0876,2.25,0.5614,0.0984,0.005,0.0727,0.5435,0.0385,0.0012,0.1321,0.773,0.374,3,1.5849625,6.330867,8.8142
74,parallel5,198.3712,3.0,1.6105,1.4451,2.4327,2.2169,0.8715,-2.002,0.345,5.3321,4.2353,0.2381,0.0033,0.2146,0.5856,0.2004,0.0021,0.0534,0.394,0.1976,0,1.5849625,7.6320586,-2.002
679,parallel5,88.9061,2.0,3.4871,3.0083,5.9455,0.5675,1.5691,9.4757,0.0084,2.3881,17.9825,0.6984,0.0135,0.2457,0.611,0.0239,0.016,0.4742,0.8506,0.6844,0,1.0,6.4742103,9.4757
1578,series2x2_parallel1,134.5327,0.6667,1.3678,2.9426,0.7607,3.0163,0.6966,0.3692,0.3323,7.7285,10.3151,0.2504,0.003,0.0644,0.2575,0.106,0.0709,0.097,0.6414,0.0632,1,-0.58489037,7.071813,0.3692
336,series3,228.9802,0.25,3.3071,4.9787,0.6718,3.7751,4.0694,4.5238,0.2334,2.1334,0.2145,0.7155,0.0049,0.3268,0.2851,0.0859,0.0367,0.0623,0.1528,0.2241,2,-2.0,7.839079,4.5238
3066,series3_parallel2,570.433,0.25,5.9507,2.8482,3.3004,0.9239,1.6186,-7.2649,0.3463,0.8698,21.6431,0.4176,0.0071,0.0505,0.4897,0.3966,0.0597,0.0505,0.7038,0.3971,3,-2.0,9.155913,-7.2649
