id,algorithm,frequencia_base,ratio_carrier,index_12,index_23,index_3c,index_4c,index_5c,detune_carrier,feedback,lfo_rate,lfo_depth_cents,key_scaling,ratio_log2,freq_log2,algorithm_idx,algorithm_prefix_idx,algorithm_suffix_idx
2700,parallel5,100.7986,1.0,0.8058,1.7557,3.014,0.228,5.9079,0.0,0.0,0.0,0.0,0.0,0.0,6.6553316,0,0,3
1172,series3_parallel2,421.1114,0.25,4.0155,3.3199,2.1769,3.0866,2.3913,0.0,0.0,0.0,0.0,0.0,-2.0,8.718058,3,2,2
1907,series3,239.6871,1.5,1.1299,1.4688,5.3816,0.5511,2.7783,0.0,0.0,0.0,0.0,0.0,0.5849625,7.9050083,2,2,0
646,series3_parallel2,308.4073,0.2,1.3601,2.2679,2.4779,2.8152,1.8262,0.0,0.0,0.0,0.0,0.0,-2.321928,8.268693,3,2,2
3980,series3,857.0512,1.0,2.2434,4.0598,1.3121,3.8126,1.188,0.0,0.0,0.0,0.0,0.0,0.0,9.7432375,2,2,0
1778,series3,110.6681,1.5,0.7917,2.6506,2.3293,3.074,4.997,0.0,0.0,0.0,0.0,0.0,0.5849625,6.790096,2,2,0
739,series2x2_parallel1,136.39,0.2,1.1502,1.2117,2.0307,3.4537,1.5561,0.0,0.0,0.0,0.0,0.0,-2.321928,7.091594,1,1,1
3361,parallel5,812.3228,0.5,0.9419,3.0403,3.5168,0.7951,3.4815,0.0,0.0,0.0,0.0,0.0,-1.0,9.66591,0,0,3
547,series3,288.5819,0.125,2.6254,3.7608,2.885,1.1752,2.0828,0.0,0.0,0.0,0.0,0.0,-3.0,8.172837,2,2,0
3623,parallel5,227.074,0.25,2.5519,4.7098,0.7806,1.5085,1.633,0.0,0.0,0.0,0.0,0.0,-2.0,7.8270187,0,0,3
1050,series2x2_parallel1,88.2755,0.125,0.3923,0.828,1.5174,1.23,2.4397,0.0,0.0,0.0,0.0,0.0,-3.0,6.463941,1,1,1
3674,series3,644.9036,0.125,2.9419,1.8825,0.383,4.1799,1.8357,0.0,0.0,0.0,0.0,0.0,-3.0,9.33294,2,2,0
1229,series3_parallel2,203.6597,2.0,4.1434,4.3972,0.6311,2.1135,0.222,0.0,0.0,0.0,0.0,0.0,1.0,7.670017,3,2,2
600,series3,287.0982,0.25,0.347,3.9217,5.1985,2.1051,5.0441,0.0,0.0,0.0,0.0,0.0,-2.0,8.1654005,2,2,0
1448,series3_parallel2,211.3983,0.3333,4.9348,1.1766,2.4427,5.1229,0.436,0.0,0.0,0.0,0.0,0.0,-1.5851068,7.72382,3,2,2
1629,series2x2_parallel1,214.3732,3.0,0.7233,1.9768,4.1949,0.7256,2.309,0.0,0.0,0.0,0.0,0.0,1.5849625,7.743981,1,1,1
1088,parallel5,355.4147,0.25,1.868,5.4518,5.1626,3.1073,1.5371,0.0,0.0,0.0,0.0,0.0,-2.0,8.473359,0,0,3
3979,series3,118.2123,0.125,3.9556,2.6354,1.2199,3.5198,4.1793,0.0,0.0,0.0,0.0,0.0,-3.0,6.8852363,2,2,0
2453,series3_parallel2,461.8649,1.0,0.447,3.3436,0.8323,0.5371,0.691,0.0,0.0,0.0,0.0,0.0,0.0,8.851327,3,2,2
1351,parallel5,244.8208,3.0,3.415,3.0876,0.348,1.309,5.585,0.0,0.0,0.0,0.0,0.0,1.5849625,7.935582,0,0,3
43,series2x2_parallel1,237.2732,0.5,3.6892,3.086,0.2284,4.9236,1.3758,0.0,0.0,0.0,0.0,0.0,-1.0,7.890405,1,1,1
480,series3_parallel2,306.9577,0.5,0.2104,2.3967,0.306,3.319,0.6032,0.0,0.0,0.0,0.0,0.0,-1.0,8.261896,3,2,2
2559,series3,111.072,1.0,1.3115,0.5295,3.8975,1.2342,0.4628,0.0,0.0,0.0,0.0,0.0,0.0,6.7953515,2,2,0
803,parallel5,174.6956,0.1667,0.8672,1.1387,0.5811,0.7198,0.7464,0.0,0.0,0.0,0.0,0.0,-2.584674,7.4486995,0,0,3
1063,series3,94.1232,4.0,0.7578,2.0217,4.7055,0.7485,4.7028,0.0,0.0,0.0,0.0,0.0,2.0,6.5564785,2,2,0
2412,parallel5,300.6558,0.5,3.3464,4.4438,4.3905,5.5325,2.1356,0.0,0.0,0.0,0.0,0.0,-1.0,8.231969,0,0,3
3096,series2x2_parallel1,176.2857,2.0,1.5225,3.8625,1.1902,1.4743,3.6861,0.0,0.0,0.0,0.0,0.0,1.0,7.4617715,1,1,1
1966,series3,500.1566,3.0,0.2264,1.1482,2.5691,2.0044,1.3091,0.0,0.0,0.0,0.0,0.0,1.5849625,8.966236,2,2,0
2315,series3_parallel2,155.0877,0.2,0.1813,1.1671,1.7298,2.3174,5.1068,0.0,0.0,0.0,0.0,0.0,-2.321928,7.2769403,3,2,2
315,series2x2_parallel1,90.9367,1.5,4.1457,1.6419,2.8498,1.4719,3.3155,0.0,0.0,0.0,0.0,0.0,0.5849625,6.5067906,1,1,1
3165,series2x2_parallel1,110.8007,0.6667,3.924,1.735,0.3349,0.4594,1.7573,0.0,0.0,0.0,0.0,0.0,-0.58489037,6.7918234,1,1,1
2211,series3,821.1267,0.3333,0.9142,3.6116,0.5081,0.9815,2.4774,0.0,0.0,0.0,0.0,0.0,-1.5851068,9.681461,2,2,0
3142,series3_parallel2,113.8235,0.5,0.3075,4.7141,5.0582,0.7766,3.0224,0.0,0.0,0.0,0.0,0.0,-1.0,6.8306546,3,2,2
3318,series3,129.9742,3.0,0.3221,1.5808,1.668,2.6186,1.4191,0.0,0.0,0.0,0.0,0.0,1.5849625,7.0220814,2,2,0
1319,series2x2_parallel1,119.7407,0.2,1.1228,2.6503,1.1689,0.7115,3.3972,0.0,0.0,0.0,0.0,0.0,-2.321928,6.90377,1,1,1
1248,series3,358.0448,0.25,1.0284,0.9713,1.3899,1.4946,5.8442,0.0,0.0,0.0,0.0,0.0,-2.0,8.483996,2,2,0
2464,series2x2_parallel1,290.774,3.0,2.0628,2.6553,3.0517,1.6249,5.9758,0.0,0.0,0.0,0.0,0.0,1.5849625,8.183754,1,1,1
1158,series3,183.6681,0.2,3.7402,0.7784,3.0809,0.6715,2.2,0.0,0.0,0.0,0.0,0.0,-2.321928,7.5209575,2,2,0
3728,parallel5,303.2063,0.3333,2.9426,2.9419,4.39,1.0923,0.7193,0.0,0.0,0.0,0.0,0.0,-1.5851068,8.244156,0,0,3
3589,parallel5,163.9987,0.125,3.6054,1.7305,1.5108,2.7743,2.131,0.0,0.0,0.0,0.0,0.0,-3.0,7.3575406,0,0,3
1127,series3_parallel2,206.0598,1.5,4.2333,3.0446,3.1923,0.5971,0.4242,0.0,0.0,0.0,0.0,0.0,0.5849625,7.686919,3,2,2
2580,series3_parallel2,93.859,3.0,0.9125,0.7782,3.328,5.1095,0.2035,0.0,0.0,0.0,0.0,0.0,1.5849625,6.552423,3,2,2
112,series2x2_parallel1,113.1184,0.1667,3.5916,4.8648,5.2829,0.3494,1.8967,0.0,0.0,0.0,0.0,0.0,-2.584674,6.8216896,1,1,1
2583,parallel5,151.066,0.125,2.8484,5.8158,3.2611,0.5289,0.9732,0.0,0.0,0.0,0.0,0.0,-3.0,7.239035,0,0,3
992,parallel5,167.3775,0.5,3.1664,4.2421,2.1036,4.4389,5.5752,0.0,0.0,0.0,0.0,0.0,-1.0,7.386962,0,0,3
1523,series3,93.2945,2.0,5.749,3.9583,0.8024,3.0135,4.1843,0.0,0.0,0.0,0.0,0.0,1.0,6.5437202,2,2,0
2772,series2x2_parallel1,346.6138,1.5,1.3241,3.607,2.2521,5.8784,0.6854,0.0,0.0,0.0,0.0,0.0,0.5849625,8.437185,1,1,1
205,parallel5,190.7193,0.125,1.7772,5.6627,0.7443,1.4825,0.8831,0.0,0.0,0.0,0.0,0.0,-3.0,7.575307,0,0,3
3092,series2x2_parallel1,108.0825,0.3333,2.0612,2.6687,1.5795,3.1088,0.9865,0.0,0.0,0.0,0.0,0.0,-1.5851068,6.755989,1,1,1
2541,parallel5,92.0101,1.5,1.7461,5.7188,1.1784,3.5587,3.8665,0.0,0.0,0.0,0.0,0.0,0.5849625,6.5237203,0,0,3
3788,series3,65.4636,3.0,4.0922,2.6689,0.1631,4.1165,0.8752,0.0,0.0,0.0,0.0,0.0,1.5849625,6.032621,2,2,0
804,series3,249.2754,0.3333,2.7724,2.3659,0.5945,0.6807,2.6789,0.0,0.0,0.0,0.0,0.0,-1.5851068,7.961597,2,2,0
2308,series3,457.1076,2.0,2.4267,1.1427,0.8335,0.9204,0.3272,0.0,0.0,0.0,0.0,0.0,1.0,8.83639,2,2,0
3073,parallel5,866.2322,0.5,4.663,1.0993,1.2579,1.6641,3.9949,0.0,0.0,0.0,0.0,0.0,-1.0,9.75861,0,0,3
126,series3_parallel2,337.5199,0.25,3.0248,1.3697,2.5215,0.3529,1.0682,0.0,0.0,0.0,0.0,0.0,-2.0,8.3988285,3,2,2
2630,series2x2_parallel1,87.9231,4.0,3.6067,0.5507,4.206,3.8567,3.5277,0.0,0.0,0.0,0.0,0.0,2.0,6.4581704,1,1,1
3419,series3_parallel2,94.9946,1.5,0.6811,1.2191,1.4926,2.5215,1.004,0.0,0.0,0.0,0.0,0.0,0.5849625,6.5697737,3,2,2
1161,series2x2_parallel1,289.3708,3.0,1.2484,0.9461,3.0981,1.1318,3.8002,0.0,0.0,0.0,0.0,0.0,1.5849625,8.176776,1,1,1
2546,parallel5,263.3819,2.0,4.0874,0.6778,0.9869,3.6096,0.5359,0.0,0.0,0.0,0.0,0.0,1.0,8.041013,0,0,3
256,parallel5,154.0644,0.125,2.6673,3.0693,1.2229,0.7837,4.4349,0.0,0.0,0.0,0.0,0.0,-3.0,7.26739,0,0,3
1734,series3_parallel2,629.2774,0.5,4.9701,0.771,3.034,3.31,2.3985,0.0,0.0,0.0,0.0,0.0,-1.0,9.297552,3,2,2
3873,series2x2_parallel1,129.4054,1.0,0.7513,1.7413,4.9068,1.8818,2.6008,0.0,0.0,0.0,0.0,0.0,0.0,7.0157537,1,1,1
1123,series2x2_parallel1,826.652,0.6667,1.5608,2.9634,3.7151,5.2769,1.1198,0.0,0.0,0.0,0.0,0.0,-0.58489037,9.691136,1,1,1
807,series2x2_parallel1,89.4189,2.0,1.5276,1.0671,1.8119,2.4208,2.2259,0.0,0.0,0.0,0.0,0.0,1.0,6.4825077,1,1,1
2234,series2x2_parallel1,717.0293,1.5,1.5577,1.2874,0.9693,2.9069,2.943,0.0,0.0,0.0,0.0,0.0,0.5849625,9.4858885,1,1,1
3212,series3_parallel2,188.2324,4.0,2.3864,1.6579,3.0506,0.405,3.2348,0.0,0.0,0.0,0.0,0.0,2.0,7.556371,3,2,2
1409,series3_parallel2,91.9319,0.5,4.8279,2.9832,0.6808,4.1556,2.1289,0.0,0.0,0.0,0.0,0.0,-1.0,6.522494,3,2,2
3811,series3_parallel2,876.4609,0.6667,0.7066,2.4774,0.8715,1.7827,2.8022,0.0,0.0,0.0,0.0,0.0,-0.58489037,9.775546,3,2,2
2520,parallel5,182.633,0.25,0.2656,0.8589,0.4551,1.911,1.4536,0.0,0.0,0.0,0.0,0.0,-2.0,7.5128036,0,0,3
3445,parallel5,655.4662,4.0,2.842,2.1003,0.9193,2.8654,0.1808,0.0,0.0,0.0,0.0,0.0,2.0,9.356378,0,0,3
2747,series3_parallel2,865.4128,0.1667,0.4132,0.5936,2.7521,1.9847,1.3049,0.0,0.0,0.0,0.0,0.0,-2.584674,9.757245,3,2,2
2588,series2x2_parallel1,365.9881,2.0,1.5335,0.3212,1.4453,2.6286,0.9778,0.0,0.0,0.0,0.0,0.0,1.0,8.515653,1,1,1
2818,series2x2_parallel1,277.2051,0.25,0.6418,4.6173,0.4882,1.0224,0.8932,0.0,0.0,0.0,0.0,0.0,-2.0,8.11481,1,1,1
3956,parallel5,284.2703,0.3333,1.9719,3.608,2.7129,1.6938,3.2896,0.0,0.0,0.0,0.0,0.0,-1.5851068,8.151119,0,0,3
3023,parallel5,165.9548,0.6667,4.8763,4.0227,3.2852,1.5906,1.4784,0.0,0.0,0.0,0.0,0.0,-0.58489037,7.3746467,0,0,3
3686,series3_parallel2,174.4506,4.0,3.9235,3.9482,1.769,3.1395,0.542,0.0,0.0,0.0,0.0,0.0,2.0,7.446675,3,2,2
1155,series3,613.6682,4.0,0.5924,3.6356,1.1239,4.3133,1.1709,0.0,0.0,0.0,0.0,0.0,2.0,9.261315,2,2,0
2363,series3_parallel2,74.1841,0.3333,4.0232,4.1647,1.1038,2.0601,0.3702,0.0,0.0,0.0,0.0,0.0,-1.5851068,6.213038,3,2,2
3818,series3_parallel2,204.4603,0.5,3.1736,3.7833,0.2735,3.9177,4.0249,0.0,0.0,0.0,0.0,0.0,-1.0,7.675677,3,2,2
1056,series3_parallel2,519.1895,0.125,1.4239,5.3443,4.8489,0.7617,3.8574,0.0,0.0,0.0,0.0,0.0,-3.0,9.020118,3,2,2
382,series3_parallel2,405.9844,0.125,1.8849,5.9098,3.2698,1.0599,4.6869,0.0,0.0,0.0,0.0,0.0,-3.0,8.66528,3,2,2
517,parallel5,503.6318,0.2,3.2643,1.7286,5.3763,3.6714,1.6892,0.0,0.0,0.0,0.0,0.0,-2.321928,8.976226,0,0,3
1204,series2x2_parallel1,378.7418,0.5,3.0693,3.2207,4.0238,3.1803,0.9672,0.0,0.0,0.0,0.0,0.0,-1.0,8.565071,1,1,1
2654,series3,468.7654,0.25,0.6599,2.3856,1.0946,3.3269,1.1472,0.0,0.0,0.0,0.0,0.0,-2.0,8.872723,2,2,0
2422,parallel5,434.1534,2.0,1.6157,2.9256,1.4907,5.4399,0.3778,0.0,0.0,0.0,0.0,0.0,1.0,8.762061,0,0,3
2342,series3,728.4406,1.0,4.041,3.713,3.6778,2.6441,0.7389,0.0,0.0,0.0,0.0,0.0,0.0,9.508668,2,2,0
1014,series3_parallel2,84.3729,1.5,4.0594,1.7774,0.6921,1.705,1.9296,0.0,0.0,0.0,0.0,0.0,0.5849625,6.398708,3,2,2
4005,series3_parallel2,150.4524,0.3333,0.6372,1.9928,3.7165,3.531,3.3822,0.0,0.0,0.0,0.0,0.0,-1.5851068,7.2331634,3,2,2
2499,series3,667.5758,3.0,1.6088,2.2551,4.2887,0.1739,5.2804,0.0,0.0,0.0,0.0,0.0,1.5849625,9.382788,2,2,0
177,parallel5,145.1455,0.5,0.1577,3.6411,4.8744,0.3008,1.7823,0.0,0.0,0.0,0.0,0.0,-1.0,7.181356,0,0,3
2902,parallel5,145.8815,0.5,5.3784,2.9414,2.2609,0.3517,4.3634,0.0,0.0,0.0,0.0,0.0,-1.0,7.188653,0,0,3
2873,series3_parallel2,97.9845,0.6667,1.0373,3.8911,1.022,3.9947,2.6769,0.0,0.0,0.0,0.0,0.0,-0.58489037,6.6144814,3,2,2
1091,parallel5,230.7725,0.3333,1.7888,2.8946,5.0639,1.8029,1.0761,0.0,0.0,0.0,0.0,0.0,-1.5851068,7.8503275,0,0,3
577,parallel5,290.22,0.3333,1.171,2.8468,4.5084,3.1416,0.7235,0.0,0.0,0.0,0.0,0.0,-1.5851068,8.181004,0,0,3
3490,parallel5,221.8903,0.2,1.3098,2.6649,3.5413,0.4737,1.6333,0.0,0.0,0.0,0.0,0.0,-2.321928,7.7937026,0,0,3
586,series2x2_parallel1,290.0128,0.125,5.4715,2.226,1.5013,0.214,4.0993,0.0,0.0,0.0,0.0,0.0,-3.0,8.179973,1,1,1
317,series3_parallel2,69.8862,0.6667,4.0094,0.781,2.1133,3.3156,0.5455,0.0,0.0,0.0,0.0,0.0,-0.58489037,6.1269355,3,2,2
3425,series2x2_parallel1,579.7734,0.6667,5.1877,1.8901,1.4138,3.551,2.924,0.0,0.0,0.0,0.0,0.0,-0.58489037,9.179345,1,1,1
783,series3_parallel2,794.255,0.125,2.6565,1.1806,4.7845,2.6565,3.078,0.0,0.0,0.0,0.0,0.0,-3.0,9.633458,3,2,2
195,series3_parallel2,212.9659,0.125,2.4103,4.0843,1.8296,3.3466,4.9158,0.0,0.0,0.0,0.0,0.0,-3.0,7.7344785,3,2,2
2016,series2x2_parallel1,513.9376,0.2,0.3759,1.7772,3.2415,1.5087,1.0073,0.0,0.0,0.0,0.0,0.0,-2.321928,9.005449,1,1,1
1337,parallel5,72.4154,0.2,2.2151,3.5615,1.2272,4.2058,0.9764,0.0,0.0,0.0,0.0,0.0,-2.321928,6.1782246,0,0,3
86,series3_parallel2,166.3807,3.0,3.4567,0.6494,0.1729,0.1762,5.7462,0.0,0.0,0.0,0.0,0.0,1.5849625,7.3783445,3,2,2
686,parallel5,89.0934,0.125,1.0912,2.8706,4.872,0.2603,2.2452,0.0,0.0,0.0,0.0,0.0,-3.0,6.4772468,0,0,3
3575,series2x2_parallel1,179.1279,3.0,2.7181,3.101,1.1216,0.5437,0.4576,0.0,0.0,0.0,0.0,0.0,1.5849625,7.484846,1,1,1
2504,series3_parallel2,114.4564,0.25,3.5879,0.5893,1.9224,0.2638,1.2088,0.0,0.0,0.0,0.0,0.0,-2.0,6.8386545,3,2,2
1770,parallel5,91.7804,2.0,2.1216,2.7708,1.51,4.4735,1.4874,0.0,0.0,0.0,0.0,0.0,1.0,6.5201144,0,0,3
2071,series3_parallel2,297.6889,1.5,1.7035,2.3295,3.7798,0.7182,5.0067,0.0,0.0,0.0,0.0,0.0,0.5849625,8.217662,3,2,2
578,series2x2_parallel1,623.2138,4.0,1.2753,1.3361,4.0736,3.5127,3.4901,0.0,0.0,0.0,0.0,0.0,2.0,9.283584,1,1,1
1373,series3_parallel2,211.9883,0.5,5.2501,1.6227,1.7757,5.9064,2.1704,0.0,0.0,0.0,0.0,0.0,-1.0,7.727841,3,2,2
1534,series3,371.4848,0.6667,1.7516,3.7272,0.3018,1.0305,2.5178,0.0,0.0,0.0,0.0,0.0,-0.58489037,8.537159,2,2,0
887,parallel5,112.0939,1.0,5.1465,2.2149,3.7593,2.257,0.4803,0.0,0.0,0.0,0.0,0.0,0.0,6.808564,0,0,3
3034,series3,328.9721,0.6667,3.9054,2.0107,1.3853,2.0444,1.3268,0.0,0.0,0.0,0.0,0.0,-0.58489037,8.361821,2,2,0
209,parallel5,201.8484,0.3333,2.1846,5.8248,2.3289,0.9359,4.4216,0.0,0.0,0.0,0.0,0.0,-1.5851068,7.6571283,0,0,3
212,series2x2_parallel1,447.6436,4.0,5.5403,0.7568,4.0898,1.804,1.0337,0.0,0.0,0.0,0.0,0.0,2.0,8.806207,1,1,1
2459,parallel5,808.8579,0.3333,1.0632,2.5775,1.7248,0.8123,1.5966,0.0,0.0,0.0,0.0,0.0,-1.5851068,9.659742,0,0,3
1466,parallel5,100.6049,3.0,2.3042,0.9943,1.0165,4.1028,2.7566,0.0,0.0,0.0,0.0,0.0,1.5849625,6.652557,0,0,3
1884,series2x2_parallel1,77.1593,0.5,2.959,2.1059,2.7732,4.1256,2.1021,0.0,0.0,0.0,0.0,0.0,-1.0,6.269768,1,1,1
1401,parallel5,147.1313,0.25,2.9289,0.9377,1.3234,1.3486,4.3021,0.0,0.0,0.0,0.0,0.0,-2.0,7.20096,0,0,3
2925,parallel5,426.9649,0.3333,0.5668,1.13,4.6696,0.9885,1.3197,0.0,0.0,0.0,0.0,0.0,-1.5851068,8.737973,0,0,3
283,series3,541.6067,0.2,0.451,3.5955,2.5188,0.7066,3.4686,0.0,0.0,0.0,0.0,0.0,-2.321928,9.081101,2,2,0
3350,series2x2_parallel1,325.2311,0.5,3.4184,1.2898,0.5906,3.3061,3.0117,0.0,0.0,0.0,0.0,0.0,-1.0,8.345322,1,1,1
411,series3,675.2476,0.2,3.2799,4.2814,2.6519,0.8246,1.5274,0.0,0.0,0.0,0.0,0.0,-2.321928,9.399273,2,2,0
2666,series2x2_parallel1,102.5418,2.0,1.3886,2.2544,1.1007,1.7142,2.0274,0.0,0.0,0.0,0.0,0.0,1.0,6.6800685,1,1,1
667,series3,405.8322,0.125,3.5174,2.4876,0.756,3.107,1.638,0.0,0.0,0.0,0.0,0.0,-3.0,8.66474,2,2,0
1796,series3_parallel2,274.9743,0.125,1.5596,2.8527,1.461,2.7606,2.0504,0.0,0.0,0.0,0.0,0.0,-3.0,8.103153,3,2,2
1745,series3_parallel2,492.1445,0.1667,1.1208,3.344,1.5543,3.7111,0.7392,0.0,0.0,0.0,0.0,0.0,-2.584674,8.942938,3,2,2
1611,series3,377.4646,0.6667,3.9323,4.8278,3.837,2.8729,3.6177,0.0,0.0,0.0,0.0,0.0,-0.58489037,8.560198,2,2,0
2224,series2x2_parallel1,628.7044,0.3333,1.0686,4.9901,0.4911,0.6651,5.528,0.0,0.0,0.0,0.0,0.0,-1.5851068,9.296238,1,1,1
3120,series2x2_parallel1,262.4803,3.0,4.5285,1.5232,1.1551,3.71,3.3377,0.0,0.0,0.0,0.0,0.0,1.5849625,8.036065,1,1,1
518,series2x2_parallel1,222.3276,1.0,2.5287,0.7006,1.3796,0.8517,0.8383,0.0,0.0,0.0,0.0,0.0,0.0,7.796543,1,1,1
2405,series3_parallel2,224.9906,1.0,0.7461,2.5658,2.7837,3.7897,3.6969,0.0,0.0,0.0,0.0,0.0,0.0,7.8137207,3,2,2
779,parallel5,349.1603,0.5,1.7777,3.3405,0.5917,0.5704,1.5723,0.0,0.0,0.0,0.0,0.0,-1.0,8.447745,0,0,3
178,parallel5,156.4531,4.0,1.2538,1.6058,3.7931,0.4256,0.3277,0.0,0.0,0.0,0.0,0.0,2.0,7.2895865,0,0,3
866,parallel5,292.151,0.3333,3.5994,3.0771,1.8016,3.4376,2.6848,0.0,0.0,0.0,0.0,0.0,-1.5851068,8.190571,0,0,3
319,series3,342.9983,4.0,2.0482,3.2301,0.6161,4.367,2.6674,0.0,0.0,0.0,0.0,0.0,2.0,8.422057,2,2,0
537,series3_parallel2,591.9255,0.1667,1.7995,1.2119,0.9277,4.6945,2.5759,0.0,0.0,0.0,0.0,0.0,-2.584674,9.209271,3,2,2
3896,parallel5,729.5722,0.2,3.5363,0.5637,0.1861,1.2581,1.3268,0.0,0.0,0.0,0.0,0.0,-2.321928,9.510907,0,0,3
2813,series3_parallel2,197.6203,0.2,0.7838,2.7328,1.6944,1.4984,1.3772,0.0,0.0,0.0,0.0,0.0,-2.321928,7.6265874,3,2,2
1692,series2x2_parallel1,347.915,3.0,1.9384,0.518,1.6479,1.3757,3.1896,0.0,0.0,0.0,0.0,0.0,1.5849625,8.442591,1,1,1
85,series3,65.9978,0.25,0.4334,3.4603,4.1179,2.9681,4.1374,0.0,0.0,0.0,0.0,0.0,-2.0,6.044346,2,2,0
2510,parallel5,493.6619,4.0,2.8042,0.3931,4.1534,3.3157,2.1606,0.0,0.0,0.0,0.0,0.0,2.0,8.947379,0,0,3
930,parallel5,130.0492,1.0,0.4374,0.452,4.1209,3.2283,3.9887,0.0,0.0,0.0,0.0,0.0,0.0,7.0229135,0,0,3
3131,series2x2_parallel1,104.207,1.0,1.1385,0.1665,3.7435,0.5829,2.1213,0.0,0.0,0.0,0.0,0.0,0.0,6.7033086,1,1,1
2143,series3,85.0008,0.6667,4.6886,2.6401,3.7355,0.7008,0.3961,0.0,0.0,0.0,0.0,0.0,-0.58489037,6.4094048,2,2,0
472,series3_parallel2,196.503,1.5,0.2682,3.577,2.3321,3.6428,0.7108,0.0,0.0,0.0,0.0,0.0,0.5849625,7.6184077,3,2,2
3911,series2x2_parallel1,737.055,0.2,1.7414,0.9588,2.4877,1.7102,1.4474,0.0,0.0,0.0,0.0,0.0,-2.321928,9.525628,1,1,1
3627,series2x2_parallel1,422.3885,0.25,4.0447,1.9019,3.8022,4.3999,2.1645,0.0,0.0,0.0,0.0,0.0,-2.0,8.722426,1,1,1
198,parallel5,183.3345,1.5,1.7786,1.8038,1.2989,3.3709,2.2095,0.0,0.0,0.0,0.0,0.0,0.5849625,7.5183344,0,0,3
1544,parallel5,403.1834,3.0,1.4832,1.8082,3.7506,1.1392,4.1719,0.0,0.0,0.0,0.0,0.0,1.5849625,8.6552925,0,0,3
2042,series2x2_parallel1,485.1303,0.1667,2.8735,3.5845,5.5808,1.0248,1.4153,0.0,0.0,0.0,0.0,0.0,-2.584674,8.922229,1,1,1
1449,series3_parallel2,518.9541,1.0,0.23,3.0832,1.1544,3.5921,1.2522,0.0,0.0,0.0,0.0,0.0,0.0,9.019464,3,2,2
2791,series2x2_parallel1,190.6245,0.6667,5.9843,2.9553,0.8006,5.9628,2.9941,0.0,0.0,0.0,0.0,0.0,-0.58489037,7.5745897,1,1,1
533,parallel5,131.7216,0.6667,4.591,0.3766,4.9914,2.7003,1.3775,0.0,0.0,0.0,0.0,0.0,-0.58489037,7.041348,0,0,3
3694,series3_parallel2,82.8938,3.0,0.3145,5.3166,0.3482,3.5059,0.3726,0.0,0.0,0.0,0.0,0.0,1.5849625,6.3731923,3,2,2
489,parallel5,376.8412,0.5,1.181,0.7302,1.7931,1.756,2.9778,0.0,0.0,0.0,0.0,0.0,-1.0,8.557813,0,0,3
3920,series3_parallel2,99.0426,0.5,1.6011,2.5914,1.7793,1.8349,3.2782,0.0,0.0,0.0,0.0,0.0,-1.0,6.629977,3,2,2
1628,parallel5,93.693,0.25,1.1981,2.6371,5.5699,0.9071,2.4154,0.0,0.0,0.0,0.0,0.0,-2.0,6.5498695,0,0,3
2986,series2x2_parallel1,289.9926,0.5,5.6888,2.2987,3.9133,3.9243,0.4124,0.0,0.0,0.0,0.0,0.0,-1.0,8.1798725,1,1,1
3614,parallel5,525.4908,0.6667,3.5544,3.0492,1.186,1.1076,3.645,0.0,0.0,0.0,0.0,0.0,-0.58489037,9.037521,0,0,3
3087,series3_parallel2,253.9671,1.5,0.3162,0.7992,2.0272,1.9889,1.4175,0.0,0.0,0.0,0.0,0.0,0.5849625,7.9884977,3,2,2
975,parallel5,126.0225,0.25,5.9199,0.8554,2.3046,2.6679,1.1446,0.0,0.0,0.0,0.0,0.0,-2.0,6.9775376,0,0,3
374,parallel5,590.3755,2.0,1.4095,3.8176,4.7781,2.7063,5.2328,0.0,0.0,0.0,0.0,0.0,1.0,9.205489,0,0,3
1652,parallel5,217.4575,1.5,1.8197,2.4729,5.5647,3.1611,2.8724,0.0,0.0,0.0,0.0,0.0,0.5849625,7.76459,0,0,3
3449,series2x2_parallel1,80.9576,3.0,2.5288,1.3316,1.2652,0.5325,3.3503,0.0,0.0,0.0,0.0,0.0,1.5849625,6.3390946,1,1,1
2503,parallel5,116.8935,0.5,1.0697,0.9225,1.6501,0.3245,4.6447,0.0,0.0,0.0,0.0,0.0,-1.0,6.869051,0,0,3
2158,series2x2_parallel1,801.1094,3.0,3.6705,3.546,0.1693,1.597,3.0576,0.0,0.0,0.0,0.0,0.0,1.5849625,9.645855,1,1,1
1761,series3,820.2226,0.2,0.9102,2.2268,4.0619,0.5136,4.091,0.0,0.0,0.0,0.0,0.0,-2.321928,9.679872,2,2,0
539,parallel5,171.2073,0.1667,0.4098,1.6949,5.5355,2.2359,2.0625,0.0,0.0,0.0,0.0,0.0,-2.584674,7.4196005,0,0,3
3442,series3,419.0052,4.0,1.0406,2.0776,0.3865,3.0067,2.417,0.0,0.0,0.0,0.0,0.0,2.0,8.710824,2,2,0
1364,series3_parallel2,194.8139,0.2,3.9177,0.5103,2.7156,3.3406,1.0112,0.0,0.0,0.0,0.0,0.0,-2.321928,7.6059527,3,2,2
2177,series3,156.8256,1.5,4.6279,3.4334,4.1497,2.7811,4.0229,0.0,0.0,0.0,0.0,0.0,0.5849625,7.2930174,2,2,0
3077,series2x2_parallel1,117.8635,3.0,2.0375,4.6928,1.652,1.7442,1.7333,0.0,0.0,0.0,0.0,0.0,1.5849625,6.8809733,1,1,1
3766,series2x2_parallel1,436.586,0.25,1.381,2.1068,0.7296,0.7022,3.8793,0.0,0.0,0.0,0.0,0.0,-2.0,8.770122,1,1,1
