id,algorithm,frequencia_base,ratio_carrier,index_12,index_23,index_3c,index_4c,index_5c,detune_carrier,feedback,lfo_rate,lfo_depth_cents,key_scaling,env_mod_attack,env_mod_decay,env_mod_sustain,env_mod_release,env_car_attack,env_car_decay,env_car_sustain,env_car_release,algorithm_idx
2625,series2x2_parallel1,138.1186,0.25,1.3962,3.7023,5.8029,4.2415,2.3394,-6.4964,0.0421,8.9499,3.1112,0.4825,0.0027,0.0435,0.4135,0.2497,0.0044,0.631,0.8049,0.5245,1
3935,series2x2_parallel1,806.6614,0.125,4.7957,2.2661,2.0512,2.6605,2.253,1.4735,0.3107,6.322,19.0496,0.188,0.0096,0.0528,0.3564,0.1367,0.068,0.3237,0.181,0.2576,1
1388,parallel5,211.4038,0.6667,5.648,5.3513,5.8776,0.205,1.9455,3.4051,0.0634,4.3338,0.419,0.1874,0.0043,0.2534,0.4518,0.3905,0.0195,0.255,0.9305,0.039,0
1747,parallel5,124.4939,2.0,5.4862,1.7754,2.8616,0.8986,2.5102,6.9148,0.068,4.7966,18.5119,0.4387,0.0373,0.2063,0.862,0.0494,0.0041,0.0554,0.6761,0.0829,0
1316,parallel5,306.7912,0.6667,0.6353,1.5372,0.1981,0.3327,1.744,6.5311,0.2695,6.5343,4.5718,0.1413,0.0023,0.0931,0.8119,0.0467,0.0235,0.1807,0.8309,0.0362,0
3589,series2x2_parallel1,550.1721,0.5,1.2732,1.0346,0.6686,2.1232,3.7823,-2.5959,0.1579,0.0018,4.7061,0.1485,0.0216,0.0333,0.2671,0.2255,0.0027,0.0438,0.8441,0.0592,1
1243,series3,786.5777,0.2,1.6458,1.6736,1.9018,0.2176,2.2659,1.5164,0.3819,6.9294,10.7404,0.1752,0.0067,0.0408,0.8155,0.0714,0.0191,0.103,0.6923,0.1128,2
142,parallel5,67.2078,0.3333,1.737,2.6151,3.1425,1.5743,1.0208,9.4638,0.2344,7.0663,15.4396,0.5888,0.0075,0.2073,0.8319,0.0342,0.0827,0.0927,0.5191,0.2421,0
364,parallel5,388.6205,1.0,2.8429,2.0759,4.3408,0.801,5.7304,-9.872,0.2948,5.17,12.2884,0.0804,0.0708,0.1903,0.5539,0.2724,0.1146,0.0606,0.6421,0.1207,0
3709,parallel5,83.2911,0.2,2.1282,0.779,2.7908,3.6459,0.7685,-1.3916,0.3566,6.8366,4.4005,0.4594,0.0164,0.1238,0.2152,0.6194,0.0441,0.49,0.7427,0.0379,0
42,series2x2_parallel1,314.0954,1.0,1.9309,1.3326,1.2498,1.3832,0.4569,10.5113,0.3411,0.4929,10.2821,0.7163,0.0055,0.0402,0.5033,0.2057,0.0054,0.0415,0.2213,0.0348,1
3068,series2x2_parallel1,753.4122,1.0,1.9089,1.0866,5.1573,1.8173,1.4568,6.1014,0.3192,7.7347,1.6998,0.6263,0.0022,0.1655,0.7137,0.0431,0.0197,0.0499,0.152,0.1034,1
2453,series3_parallel2,695.1697,3.0,0.9628,3.2774,2.3111,0.6328,0.6607,-6.37,0.1264,8.4205,0.5208,0.5303,0.0078,0.3977,0.6858,0.5424,0.0128,0.3466,0.7485,0.3657,3
1088,series2x2_parallel1,710.8851,0.2,0.2498,0.9493,4.3578,0.4185,0.5375,8.3725,0.0397,1.1409,10.8547,0.5591,0.0067,0.4837,0.4629,0.0585,0.0265,0.1619,0.3419,0.0994,1
2916,series3_parallel2,102.8926,0.3333,2.0872,1.6869,1.8938,2.6158,5.921,4.9553,0.2256,2.6033,18.1512,0.3466,0.0058,0.1039,0.8079,0.1523,0.0011,0.0987,0.7408,0.3062,3
1338,series3_parallel2,277.1799,4.0,5.0428,2.8346,0.338,0.4062,3.0383,1.2745,0.3741,2.49,13.4599,0.3858,0.0042,0.0349,0.3384,0.2962,0.0121,0.3194,0.467,0.2682,3
3201,parallel5,76.6437,1.5,4.8145,0.2624,1.8437,2.0818,1.3648,-6.7407,0.4114,2.8574,16.541,0.4117,0.0194,0.0652,0.8074,0.4837,0.0064,0.0447,0.2726,0.0563,0
999,parallel5,375.6833,3.0,3.0471,1.8049,2.3055,3.2983,5.4727,3.8523,0.1322,4.3022,21.0524,0.1492,0.0733,0.1606,0.2857,0.0402,0.0412,0.0697,0.8567,0.065,0
2688,series3_parallel2,794.198,2.0,0.2939,4.0075,1.3626,3.6457,1.0594,4.7738,0.4434,7.4267,20.997,0.7195,0.0259,0.1126,0.7953,0.3957,0.02,0.0433,0.5728,0.7215,3
2252,series2x2_parallel1,635.2141,0.2,1.0035,5.0573,3.5081,0.509,4.1417,-10.3044,0.164,7.0079,4.7158,0.6593,0.015,0.1453,0.8103,0.3096,0.0016,0.5997,0.5076,0.2339,1
1708,series3,74.5576,0.1667,5.7408,2.9576,3.6862,1.9318,0.5916,2.2208,0.4342,8.4076,8.2763,0.7504,0.015,0.0799,0.2172,0.0374,0.0276,0.1183,0.3127,0.1261,2
3682,series3_parallel2,83.2412,3.0,0.3716,2.733,3.9369,1.1175,0.3742,9.8063,0.029,8.1712,9.5974,0.0532,0.0783,0.3996,0.2855,0.0278,0.0067,0.0535,0.9427,0.0515,3
3571,series3,475.0688,0.2,2.6538,1.3831,2.0271,1.0363,3.2195,9.6488,0.2412,3.5244,0.7698,0.7193,0.0086,0.1002,0.7654,0.1919,0.0026,0.1911,0.6802,0.115,2
520,parallel5,177.7923,0.5,4.2479,2.3928,1.0026,4.146,1.8998,4.0668,0.008,5.0375,12.5291,0.4451,0.0037,0.0454,0.7079,0.0331,0.0808,0.2339,0.6736,0.0311,0
3298,series3_parallel2,157.738,0.3333,0.352,0.645,1.0486,0.2023,0.1907,11.7018,0.0382,2.9135,13.6845,0.0521,0.0022,0.0444,0.2443,0.0274,0.0253,0.1508,0.3207,0.2784,3
640,series2x2_parallel1,256.6091,1.5,0.7416,3.8248,1.0692,0.8945,3.2617,3.3619,0.1894,3.0941,21.8002,0.4081,0.0076,0.1954,0.7601,0.5638,0.002,0.0992,0.5499,0.2967,1
1948,parallel5,282.5806,0.3333,3.7291,2.6361,3.622,2.2286,3.2616,0.4773,0.201,6.8129,16.6304,0.7683,0.0167,0.1277,0.391,0.0355,0.0013,0.4202,0.3987,0.3192,0
3277,series3,681.4703,3.0,3.6807,1.7257,4.0311,3.727,3.2886,-1.0528,0.3187,8.1312,8.7928,0.5512,0.0042,0.1188,0.7421,0.03,0.0914,0.5535,0.3661,0.254,2
1894,series3_parallel2,863.4282,2.0,0.3917,0.6027,0.349,4.4286,0.5194,-3.5288,0.0553,6.9714,5.23,0.6495,0.0137,0.0325,0.8424,0.0775,0.0107,0.1317,0.853,0.0439,3
2520,series3,591.7593,1.0,3.404,0.3093,2.4793,3.2916,4.5355,10.9011,0.4107,8.729,5.4825,0.0998,0.0257,0.0674,0.7145,0.0766,0.026,0.1121,0.7307,0.1652,2
2816,series2x2_parallel1,406.4166,4.0,0.6975,4.12,1.4759,3.5316,3.0933,-8.6099,0.0016,1.1534,7.5667,0.6635,0.0193,0.4477,0.2674,0.0357,0.0697,0.1313,0.4499,0.0365,1
3418,parallel5,129.3998,1.0,3.8286,0.7727,0.2116,3.5201,2.4234,10.0914,0.0524,8.0128,7.2536,0.7143,0.0035,0.0509,0.3753,0.2011,0.0103,0.1028,0.3576,0.6626,0
81,parallel5,68.1215,0.25,3.7806,3.7527,0.3949,3.984,1.407,5.665,0.0624,0.3643,9.1309,0.7122,0.0155,0.3553,0.3044,0.4977,0.0484,0.2834,0.6978,0.0996,0
39,series3,129.7381,0.2,1.3347,0.444,1.004,2.1774,0.688,-4.828,0.0038,4.3612,6.508,0.7441,0.0565,0.2772,0.355,0.0344,0.001,0.3911,0.3955,0.21,2
920,series3_parallel2,460.6678,0.1667,3.756,2.0737,0.4654,1.6081,5.1058,4.1403,0.2264,6.7273,7.7069,0.1149,0.0137,0.2992,0.2623,0.0327,0.0014,0.3114,0.6822,0.0516,3
2914,series3_parallel2,223.7336,0.25,1.8084,4.0512,1.1808,3.5409,3.8951,-1.4379,0.2923,5.8143,3.1975,0.153,0.0022,0.0302,0.4835,0.2009,0.1185,0.1688,0.5213,0.2728,3
1315,series3,77.6765,4.0,2.6641,1.5089,0.3103,3.471,0.3819,-8.0302,0.3199,8.0805,20.492,0.0175,0.0707,0.1991,0.8466,0.0963,0.0052,0.1228,0.698,0.203,2
432,series2x2_parallel1,116.3948,1.5,5.8251,1.9745,1.8844,3.1497,5.7823,8.1829,0.1282,8.5902,15.1979,0.4927,0.0078,0.1971,0.694,0.4025,0.0035,0.1253,0.4097,0.0917,1
1225,series3_parallel2,560.5913,0.2,1.5801,3.899,1.916,4.1409,5.5345,-7.0893,0.3334,7.5864,4.0632,0.4677,0.0083,0.1547,0.8199,0.2584,0.0124,0.2826,0.2892,0.0728,3
2444,series2x2_parallel1,381.3169,0.25,0.6126,3.7871,3.865,4.9646,3.3033,6.4157,0.3894,1.5148,15.963,0.061,0.0113,0.0596,0.3356,0.1809,0.0556,0.5426,0.6536,0.0592,1
1110,series2x2_parallel1,175.9485,0.3333,0.1634,2.4364,0.7616,4.8802,1.9383,-0.9641,0.0181,2.9237,11.0008,0.0757,0.0073,0.1407,0.578,0.0879,0.0955,0.0866,0.8538,0.0784,1
1942,parallel5,65.5691,0.1667,0.7518,0.3946,3.4803,5.8844,5.2201,-11.7414,0.206,5.8153,20.5563,0.059,0.0103,0.2151,0.3957,0.0486,0.0287,0.0542,0.6221,0.1537,0
3996,series2x2_parallel1,86.0818,0.5,0.4605,3.3794,0.7572,1.7064,2.5926,1.1087,0.4392,4.1727,7.4581,0.0055,0.0032,0.1333,0.6985,0.194,0.089,0.1288,0.605,0.3691,1
324,parallel5,188.7705,0.3333,1.2968,2.751,0.3255,2.9819,0.4708,11.1995,0.3821,8.009,3.2199,0.5539,0.0102,0.1904,0.7289,0.0537,0.0316,0.0521,0.3312,0.0769,0
3479,series2x2_parallel1,68.2971,1.5,5.3572,4.0207,0.8975,1.9062,1.3397,6.3716,0.0697,5.8525,18.4328,0.4475,0.0463,0.0633,0.5212,0.0249,0.01,0.1195,0.1866,0.1021,1
2632,parallel5,94.3881,0.5,1.6866,1.1831,3.4727,1.0442,3.7711,8.0355,0.1467,8.774,8.4144,0.7348,0.0029,0.0611,0.2919,0.413,0.0072,0.1456,0.7669,0.4734,0
1656,series3,336.359,0.6667,0.9063,0.2647,2.0874,4.0562,2.91,-0.2641,0.2421,0.831,4.0983,0.0837,0.0159,0.2197,0.3947,0.2204,0.0059,0.1737,0.8271,0.7985,2
1644,series3_parallel2,833.3697,4.0,3.792,0.4976,0.7474,0.6568,2.4582,-11.2129,0.3138,3.5017,2.7869,0.2438,0.0656,0.2129,0.4078,0.0274,0.0052,0.399,0.6471,0.7439,3
2908,series2x2_parallel1,98.6619,4.0,2.3588,0.8494,1.1847,0.439,3.0079,-10.2958,0.4171,0.0599,3.7707,0.5301,0.0338,0.0552,0.6695,0.2212,0.0765,0.0641,0.4728,0.1263,1
3801,series2x2_parallel1,101.2126,0.1667,0.445,3.052,1.9004,0.7508,4.8929,0.5616,0.3766,1.5776,2.8415,0.5004,0.0452,0.214,0.4367,0.4584,0.0025,0.1639,0.7794,0.1298,1
1373,parallel5,282.2126,0.25,1.7374,0.7907,4.0375,0.3371,5.7969,-8.1008,0.1417,1.9353,11.7333,0.0214,0.0456,0.3275,0.5987,0.0502,0.0043,0.5979,0.2517,0.0823,0
2353,series3_parallel2,394.8112,0.2,2.6522,3.1595,0.5681,3.6263,2.0274,0.695,0.2801,1.3246,16.991,0.1468,0.012,0.2349,0.2324,0.3515,0.0139,0.0706,0.6832,0.3384,3
917,series3_parallel2,644.3876,0.3333,2.2352,0.2729,3.4201,1.7447,0.5088,-4.6608,0.1842,7.4038,11.2959,0.7562,0.0096,0.4345,0.5178,0.1042,0.0012,0.3871,0.4629,0.1418,3
1462,series3_parallel2,133.5922,0.6667,3.2863,1.7625,4.0308,2.5023,1.5302,0.3076,0.1303,1.5029,9.3241,0.0125,0.0229,0.4493,0.2411,0.1069,0.0036,0.6033,0.435,0.0664,3
1019,parallel5,171.8835,0.3333,4.8413,3.6295,1.1052,2.3273,3.9306,6.6789,0.048,7.093,9.8415,0.7319,0.0091,0.1045,0.762,0.0658,0.0035,0.2591,0.2658,0.1395,0
1353,parallel5,157.3188,3.0,2.6323,1.6933,0.4949,3.5014,1.8229,-0.6993,0.2875,1.8592,5.0178,0.2017,0.0042,0.1058,0.8216,0.031,0.0521,0.3153,0.743,0.4332,0
2105,parallel5,111.8016,0.3333,1.7406,4.1144,2.231,3.7243,4.368,-2.9062,0.2732,1.7857,11.7366,0.319,0.0107,0.06,0.322,0.0684,0.0981,0.1088,0.1569,0.1163,0
350,series3_parallel2,672.4669,0.5,0.7902,1.8201,2.4604,4.4276,4.1719,-3.1313,0.3563,6.9006,14.4203,0.3228,0.0444,0.4757,0.8437,0.064,0.0515,0.3976,0.6054,0.0642,3
2006,parallel5,351.3903,0.25,5.6587,1.1364,0.9262,1.5781,3.2006,11.1003,0.3351,3.3516,4.474,0.6049,0.004,0.0429,0.8622,0.0258,0.0445,0.129,0.7362,0.072,0
2958,series2x2_parallel1,76.9547,0.3333,1.6138,2.6276,1.0307,2.1967,5.8867,-8.4146,0.1602,0.358,7.4621,0.2016,0.0148,0.1486,0.3569,0.0786,0.0628,0.1809,0.238,0.2809,1
159,series2x2_parallel1,291.962,1.0,0.5173,4.3469,1.1117,1.2205,1.5885,9.428,0.3052,6.8155,15.0717,0.5064,0.0053,0.2754,0.2095,0.1353,0.0175,0.5806,0.7617,0.0369,1
3205,series2x2_parallel1,248.7771,0.125,0.917,1.9108,0.241,5.3299,4.4346,10.3904,0.071,7.4598,13.4027,0.0333,0.0085,0.4677,0.6163,0.1224,0.0025,0.2704,0.5124,0.0462,1
98,series2x2_parallel1,69.3618,1.0,4.1003,1.4927,0.3813,1.8831,0.2914,9.4786,0.2768,4.4976,0.9949,0.3128,0.0028,0.0387,0.2906,0.0713,0.0555,0.2899,0.5762,0.1061,1
3499,series3_parallel2,143.9022,0.1667,0.817,1.7538,1.0754,0.3927,2.5781,4.0902,0.3116,4.5307,3.2637,0.6565,0.0421,0.1969,0.2756,0.116,0.0882,0.2197,0.4395,0.1638,3
2093,series2x2_parallel1,394.4434,4.0,1.4302,4.765,2.3354,1.3271,2.3534,8.4427,0.4382,4.1061,20.6175,0.3335,0.0349,0.0715,0.5173,0.5636,0.0015,0.1642,0.6132,0.5871,1
5,series2x2_parallel1,481.658,1.0,0.7234,0.7664,1.5618,2.425,5.0752,3.0351,0.2484,1.1771,2.4479,0.312,0.022,0.3305,0.8696,0.3611,0.0289,0.0764,0.427,0.0397,1
1059,series3_parallel2,106.5593,4.0,0.3589,2.1328,1.7704,3.2202,5.1576,-7.9883,0.2112,6.1507,10.6953,0.6595,0.0178,0.2002,0.7996,0.0205,0.0025,0.06,0.5907,0.0402,3
1906,parallel5,640.6503,1.5,0.7558,1.5392,2.9359,1.079,4.5682,-7.236,0.3465,0.3472,11.4963,0.557,0.0131,0.0366,0.349,0.4527,0.0017,0.079,0.4463,0.2035,0
3815,parallel5,156.8192,1.0,0.6669,2.6796,2.4626,1.9861,2.0822,-11.181,0.4329,1.0046,1.2135,0.274,0.0114,0.2183,0.8765,0.0226,0.0144,0.0781,0.6483,0.0485,0
556,series3,444.7216,2.0,3.8312,0.8117,1.5529,0.4845,5.4145,9.0916,0.1713,4.9685,18.9912,0.0773,0.0456,0.0625,0.5998,0.084,0.0759,0.2392,0.1523,0.3865,2
3556,parallel5,290.1101,3.0,1.706,2.3434,5.0055,5.3959,4.1858,-7.8634,0.0452,7.7594,8.0717,0.2452,0.0022,0.1842,0.7284,0.022,0.0351,0.0927,0.3042,0.269,0
1171,parallel5,646.7915,0.2,3.033,4.6546,1.6848,3.6284,3.7419,-1.0017,0.3762,4.3381,11.4768,0.4159,0.0176,0.1276,0.6009,0.0315,0.0025,0.0415,0.4627,0.562,0
1176,series3,422.7618,0.5,1.4484,2.6299,3.7309,0.5947,2.9024,6.6877,0.1389,8.2312,15.7721,0.035,0.0325,0.1274,0.4696,0.0247,0.0192,0.349,0.6926,0.0714,2
3125,series2x2_parallel1,71.0722,0.2,3.9653,0.2918,1.4573,0.9785,5.6425,10.9047,0.428,5.0894,16.9547,0.6155,0.0171,0.146,0.4743,0.0985,0.0031,0.4839,0.8823,0.077,1
3754,series3,430.5762,4.0,1.1896,0.8149,0.9039,1.8272,4.5095,-11.3417,0.1113,6.1502,7.0996,0.7742,0.0077,0.0373,0.6069,0.387,0.002,0.1637,0.6017,0.1954,2
304,series2x2_parallel1,219.2666,1.5,0.9719,5.9278,5.0956,0.2752,5.7414,10.3639,0.1853,1.358,9.0266,0.454,0.0032,0.4325,0.2985,0.2132,0.0811,0.2343,0.8522,0.7777,1
994,series3,168.4969,1.5,0.2192,2.4417,1.3495,3.3085,3.7091,-4.3926,0.1722,8.673,2.6333,0.1611,0.0195,0.2638,0.2265,0.254,0.0013,0.2797,0.1883,0.287,2
2593,series2x2_parallel1,102.503,0.2,0.8944,2.7048,0.4506,3.9872,1.0898,-9.3676,0.3633,6.0542,6.7436,0.3862,0.0059,0.2226,0.3661,0.0382,0.0025,0.5656,0.1367,0.0505,1
2235,series3,529.5497,4.0,2.2624,2.2749,3.7891,2.6129,1.445,3.6469,0.3828,1.0714,17.7767,0.3216,0.0511,0.1113,0.5107,0.2088,0.0741,0.2661,0.2402,0.5442,2
1943,series3,118.3604,3.0,1.4082,2.3071,1.3513,2.4672,5.969,-11.3389,0.2812,0.35,3.4712,0.1476,0.0059,0.0862,0.475,0.633,0.0962,0.2067,0.6787,0.3808,2
1801,series2x2_parallel1,597.8799,0.1667,2.8521,3.5741,2.6803,3.7917,1.1793,7.2585,0.2463,0.0207,0.1243,0.2462,0.0058,0.0482,0.2092,0.2899,0.0211,0.2536,0.8386,0.2956,1
2922,parallel5,265.5247,0.5,3.8107,3.657,5.0429,5.3559,0.2985,7.3858,0.0602,6.9854,20.6122,0.369,0.0097,0.4348,0.5196,0.0553,0.0045,0.4687,0.7931,0.0405,0
2760,series3_parallel2,105.5617,0.1667,1.6396,2.6372,0.6111,0.557,2.5943,-3.9694,0.3082,6.0368,0.7251,0.5139,0.0451,0.4086,0.7883,0.1106,0.0666,0.2613,0.2672,0.1395,3
2796,series3,278.3003,1.0,5.8238,0.1606,3.5766,2.3054,3.224,-3.6694,0.2786,7.0971,20.252,0.2337,0.0199,0.3154,0.2214,0.2655,0.0497,0.0881,0.3531,0.2804,2
1355,series2x2_parallel1,131.6602,0.1667,1.8607,1.7589,0.2842,1.482,0.4534,-3.9113,0.1189,3.5873,13.7719,0.1417,0.0511,0.0973,0.8415,0.1706,0.011,0.1024,0.8621,0.6159,1
3857,series3,67.9891,0.3333,3.1567,1.096,0.7106,3.289,0.3264,5.0046,0.1235,8.33,1.4777,0.6577,0.0052,0.5004,0.2631,0.0366,0.0098,0.1897,0.5905,0.1123,2
2607,series2x2_parallel1,363.8508,0.1667,3.8352,3.6252,0.2576,0.8726,1.7249,2.7095,0.4378,0.7595,17.3078,0.2843,0.0716,0.0476,0.7472,0.1168,0.0091,0.3033,0.4822,0.1199,1
3794,series3_parallel2,68.142,0.125,1.9781,2.311,0.563,2.5627,4.8038,-4.6665,0.2452,7.7367,20.7196,0.595,0.002,0.2335,0.8376,0.5299,0.0116,0.2503,0.2635,0.0419,3
1821,series2x2_parallel1,403.1179,0.3333,1.7494,1.7122,2.4379,1.0752,0.3616,-10.2814,0.1842,7.1877,19.537,0.0108,0.0294,0.1329,0.7385,0.0531,0.0709,0.3674,0.2144,0.0631,1
2557,parallel5,98.0895,0.6667,2.3274,1.8709,2.2223,5.1948,1.2542,-0.6715,0.0407,2.9919,16.7397,0.3278,0.0622,0.0384,0.6053,0.104,0.0261,0.1617,0.1969,0.0386,0
424,series2x2_parallel1,664.6131,0.5,2.0568,0.4791,3.0336,2.7079,4.0447,-6.531,0.3384,6.7923,10.6751,0.4547,0.0136,0.1521,0.1942,0.028,0.0884,0.5081,0.2631,0.041,1
307,parallel5,440.4879,1.5,5.1958,4.1852,4.7581,4.2796,3.8165,11.5038,0.3665,7.7745,15.0364,0.1873,0.0385,0.2302,0.6379,0.2576,0.0017,0.2166,0.3534,0.1293,0
399,series3_parallel2,144.0147,1.0,1.7754,3.0305,3.4504,0.4546,2.7355,1.9667,0.4344,2.0787,11.0115,0.2099,0.0296,0.4856,0.5902,0.2681,0.0013,0.6224,0.7104,0.3864,3
1384,series3,249.1042,2.0,3.5461,2.4592,3.5162,0.6598,4.7168,2.1152,0.2547,2.3382,8.4012,0.1754,0.0458,0.4204,0.5133,0.0616,0.0022,0.4233,0.6597,0.0542,2
784,series3,870.1616,1.5,3.7894,5.6183,0.3108,0.4054,3.9138,10.1269,0.3178,3.9978,2.0427,0.3853,0.0028,0.4682,0.195,0.1644,0.1184,0.0918,0.5313,0.0431,2
1173,parallel5,497.4633,3.0,5.0658,1.776,2.8469,5.8834,3.1463,-8.9825,0.336,0.8056,17.9218,0.0027,0.0161,0.366,0.4887,0.547,0.012,0.0538,0.6604,0.0386,0
2936,series2x2_parallel1,87.5873,4.0,0.3739,0.563,4.6802,3.589,2.2397,8.0899,0.0483,2.1378,7.3077,0.7702,0.0074,0.0668,0.7519,0.3765,0.0016,0.2058,0.3949,0.0682,1
2111,parallel5,228.8569,0.2,4.6832,5.6862,2.8119,4.5271,0.857,3.4668,0.139,5.3945,7.2129,0.0404,0.0682,0.0411,0.4107,0.5367,0.1167,0.4182,0.2423,0.0707,0
2807,series2x2_parallel1,732.0212,0.2,3.3387,0.4369,1.5302,0.41,1.3525,-10.757,0.4397,5.0016,9.8851,0.7317,0.073,0.3708,0.8569,0.0269,0.1085,0.0931,0.8642,0.4963,1
2250,parallel5,838.7734,0.6667,5.8523,0.5843,0.4433,5.8106,4.2481,2.9633,0.0329,0.8474,13.6356,0.5898,0.0212,0.0675,0.2729,0.6322,0.0032,0.2003,0.1747,0.2599,0
1751,series3,811.0814,1.0,3.2513,3.3144,3.6593,3.4088,4.0499,-11.3397,0.2331,5.3095,21.6159,0.652,0.0758,0.0371,0.7899,0.29,0.0068,0.3204,0.1644,0.0985,2
2113,parallel5,277.6485,1.5,1.4976,3.9794,1.0555,3.1019,2.6958,-8.9439,0.2542,3.2548,12.1451,0.7074,0.0069,0.3778,0.4586,0.5044,0.0248,0.3004,0.1763,0.4264,0
2890,series2x2_parallel1,739.3328,0.25,3.1318,0.7696,3.5863,3.6807,3.4054,11.3774,0.1835,3.0424,16.6449,0.696,0.0408,0.1966,0.377,0.0697,0.0272,0.0557,0.5436,0.1744,1
3671,series3,329.9703,0.5,2.0495,2.7211,3.9877,0.7423,0.5233,8.3439,0.4266,4.1675,3.7231,0.3479,0.0151,0.299,0.7142,0.0246,0.0041,0.1533,0.3932,0.426,2
636,parallel5,611.281,0.3333,0.81,0.5263,1.7208,1.9121,1.484,-8.2078,0.4205,3.3709,14.0763,0.6818,0.0405,0.1022,0.7328,0.0263,0.0706,0.0539,0.6924,0.0982,0
674,parallel5,335.8304,1.5,1.4862,3.8885,2.3277,2.699,0.7385,6.2293,0.205,6.2315,18.2997,0.4318,0.0058,0.2625,0.6603,0.0314,0.0305,0.1559,0.5809,0.0775,0
733,parallel5,285.2102,2.0,2.6164,2.6816,1.3514,2.1932,1.1543,10.446,0.3097,4.4159,15.935,0.5603,0.0044,0.0972,0.4968,0.1856,0.0036,0.1644,0.6985,0.1255,0
286,parallel5,817.0813,1.5,5.3403,3.7214,1.7684,3.1025,1.9678,9.2037,0.0464,8.2807,20.8718,0.4345,0.0161,0.2455,0.5298,0.061,0.0346,0.5847,0.2031,0.2021,0
1687,series3_parallel2,234.2244,0.1667,3.2497,0.1949,1.5215,1.5182,0.9526,9.4482,0.4235,1.296,7.4765,0.4266,0.0149,0.2802,0.2126,0.0303,0.0227,0.0532,0.7817,0.3265,3
3501,series3,106.9246,4.0,0.2141,1.0596,3.5293,0.583,0.5339,-9.5395,0.3436,4.5196,1.9926,0.1442,0.0275,0.3228,0.852,0.1075,0.0038,0.2101,0.7933,0.0475,2
1714,parallel5,388.0375,0.5,5.0062,5.9724,3.8,4.5038,2.0829,-2.7584,0.2899,6.1999,6.2206,0.1774,0.0078,0.3043,0.7057,0.0926,0.0037,0.1222,0.5385,0.6004,0
2722,series3_parallel2,785.3501,0.3333,3.7705,4.2157,3.0624,1.5621,1.4053,4.0289,0.4428,4.7392,19.9096,0.5953,0.0131,0.0803,0.8067,0.3867,0.0057,0.0916,0.2252,0.2029,3
842,series3_parallel2,85.3576,3.0,3.9027,0.9532,0.4115,3.5286,2.0309,-7.0232,0.155,6.2732,18.617,0.5885,0.0043,0.5353,0.3884,0.6299,0.0821,0.1318,0.6552,0.2575,3
56,series3_parallel2,849.0306,4.0,0.6957,1.6831,2.5056,3.2367,2.7752,-2.5959,0.0627,2.2426,5.0301,0.1676,0.0031,0.0475,0.4709,0.0376,0.0678,0.233,0.3479,0.5651,3
989,series3_parallel2,138.5115,0.1667,4.2386,2.3102,0.5388,2.1394,0.9845,-9.4578,0.0982,1.4238,17.5422,0.0871,0.0158,0.2044,0.6593,0.043,0.004,0.5917,0.6482,0.0908,3
4008,parallel5,83.7102,3.0,1.5535,2.3139,5.9352,4.1993,3.6268,0.3342,0.4043,2.7891,1.6374,0.173,0.008,0.0586,0.8362,0.1335,0.0089,0.085,0.8749,0.6347,0
1965,series3,854.0779,0.1667,1.6796,0.2058,4.8679,1.505,3.2503,2.777,0.1454,1.9737,0.6384,0.7613,0.0087,0.1329,0.2991,0.032,0.0232,0.5466,0.4646,0.0311,2
2468,series2x2_parallel1,325.1202,0.25,4.809,1.4283,1.3975,1.2168,1.5773,-6.3937,0.0064,7.8298,2.4364,0.0167,0.0698,0.1737,0.4153,0.5049,0.0138,0.6274,0.3275,0.0447,1
84,parallel5,854.6045,1.5,4.5527,3.0625,2.8986,2.0616,1.6041,-8.0898,0.2014,0.8145,9.9679,0.0743,0.0074,0.096,0.2565,0.636,0.028,0.0749,0.14,0.1098,0
3481,series3_parallel2,69.859,1.0,1.2516,4.634,4.8737,3.1067,2.6037,-1.1812,0.1426,2.0038,17.1396,0.1478,0.0035,0.0542,0.3067,0.07,0.0018,0.4777,0.7245,0.3105,3
3849,series3_parallel2,310.0654,0.125,3.0999,3.4278,1.9614,3.5086,1.1834,-8.7915,0.1192,4.5762,7.2698,0.6314,0.0102,0.0538,0.8442,0.1054,0.0976,0.0441,0.7329,0.3338,3
2691,series3_parallel2,124.908,0.2,0.8091,1.5516,1.7925,5.7034,2.3983,6.9242,0.4167,6.0536,0.6259,0.6154,0.0265,0.4601,0.3052,0.0301,0.0066,0.6202,0.4008,0.147,3
2193,series2x2_parallel1,786.0783,2.0,3.0106,2.5115,2.7744,1.324,5.3961,-3.3962,0.4104,4.7364,7.2319,0.6556,0.0168,0.1058,0.329,0.3269,0.0212,0.3086,0.3186,0.4539,1
2935,series2x2_parallel1,548.3341,0.25,4.8715,0.6156,0.7715,1.1635,2.0364,-11.8942,0.2165,2.5376,6.4109,0.3994,0.045,0.1059,0.6736,0.0859,0.0014,0.1009,0.5488,0.272,1
3057,series2x2_parallel1,91.7919,0.6667,3.3899,3.4784,1.5201,1.7312,0.3536,4.8571,0.0924,7.3223,5.2933,0.2804,0.0608,0.2002,0.5311,0.2027,0.0031,0.0629,0.352,0.1344,1
326,series3,182.6998,1.0,1.5757,3.07,2.7814,1.8899,1.3369,-8.9956,0.247,4.9846,15.5683,0.04,0.0052,0.0665,0.685,0.3976,0.0178,0.2129,0.6076,0.5953,2
